,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.0,-0.034753,0.8113100000000001,0.045308,-0.18633,0.52433,-0.041328,-0.26179,0.31168,-0.091619,0.15334,0.53086,-0.041352,0.24854,0.31144,-0.083742,-0.22271,0.13957999999999998,-0.30223,0.24349,0.15073,-0.23961,-0.073949,-0.001602,-0.039524000000000004,0.074139,0.00236,-0.039587,-0.12949000000000002,-0.55992,-0.028273000000000003,0.12874000000000002,-0.54733,-0.028561000000000003,-0.15664,-0.8914799999999999,-0.093943,0.14552,-0.88325,-0.087366
1,0.0,-0.034753,0.8113100000000001,0.045308,-0.18633,0.52433,-0.041328,-0.26179,0.31168,-0.091619,0.15334,0.53086,-0.041352,0.24854,0.31144,-0.083742,-0.22271,0.13957999999999998,-0.30223,0.24349,0.15073,-0.23961,-0.073949,-0.001602,-0.039524000000000004,0.074139,0.00236,-0.039587,-0.12949000000000002,-0.55992,-0.028273000000000003,0.12874000000000002,-0.54733,-0.028561000000000003,-0.15664,-0.8914799999999999,-0.093943,0.14552,-0.88325,-0.087366
2,0.0,-0.034753,0.8113100000000001,0.045308,-0.18633,0.52433,-0.041328,-0.26179,0.31168,-0.091619,0.15334,0.53086,-0.041352,0.24854,0.31144,-0.083742,-0.22271,0.13957999999999998,-0.30223,0.24349,0.15073,-0.23961,-0.073949,-0.001602,-0.039524000000000004,0.074139,0.00236,-0.039587,-0.12949000000000002,-0.55992,-0.028273000000000003,0.12874000000000002,-0.54733,-0.028561000000000003,-0.15664,-0.8914799999999999,-0.093943,0.14552,-0.88325,-0.087366
3,0.0,-0.034753,0.8113100000000001,0.045308,-0.18633,0.52433,-0.041328,-0.26179,0.31168,-0.091619,0.15334,0.53086,-0.041352,0.24854,0.31144,-0.083742,-0.22271,0.13957999999999998,-0.30223,0.24349,0.15073,-0.23961,-0.073949,-0.001602,-0.039524000000000004,0.074139,0.00236,-0.039587,-0.12949000000000002,-0.55992,-0.028273000000000003,0.12874000000000002,-0.54733,-0.028561000000000003,-0.15664,-0.8914799999999999,-0.093943,0.14552,-0.88325,-0.087366
4,1.0,-0.034776,0.8111,0.045219999999999996,-0.18636,0.52393,-0.041892,-0.26176,0.3125,-0.09387999999999999,0.15344000000000002,0.53085,-0.041904000000000004,0.24814,0.31229,-0.086742,-0.24251,0.1659,-0.25599,0.24425,0.14966,-0.24328000000000002,-0.073299,-0.001754,-0.040146,0.07509,0.00172,-0.039504000000000004,-0.12937,-0.55885,-0.029155,0.13046,-0.55506,-0.026985000000000002,-0.15702,-0.8875799999999999,-0.092157,0.14543,-0.88445,-0.09081
5,1.0,-0.034776,0.8111,0.045219999999999996,-0.18636,0.52393,-0.041892,-0.26176,0.3125,-0.09387999999999999,0.15344000000000002,0.53085,-0.041904000000000004,0.24814,0.31229,-0.086742,-0.24251,0.1659,-0.25599,0.24425,0.14966,-0.24328000000000002,-0.073299,-0.001754,-0.040146,0.07509,0.00172,-0.039504000000000004,-0.12937,-0.55885,-0.029155,0.13046,-0.55506,-0.026985000000000002,-0.15702,-0.8875799999999999,-0.092157,0.14543,-0.88445,-0.09081
6,1.0,-0.034776,0.8111,0.045219999999999996,-0.18636,0.52393,-0.041892,-0.26176,0.3125,-0.09387999999999999,0.15344000000000002,0.53085,-0.041904000000000004,0.24814,0.31229,-0.086742,-0.24251,0.1659,-0.25599,0.24425,0.14966,-0.24328000000000002,-0.073299,-0.001754,-0.040146,0.07509,0.00172,-0.039504000000000004,-0.12937,-0.55885,-0.029155,0.13046,-0.55506,-0.026985000000000002,-0.15702,-0.8875799999999999,-0.092157,0.14543,-0.88445,-0.09081
7,1.0,-0.034776,0.8111,0.045219999999999996,-0.18636,0.52393,-0.041892,-0.26176,0.3125,-0.09387999999999999,0.15344000000000002,0.53085,-0.041904000000000004,0.24814,0.31229,-0.086742,-0.24251,0.1659,-0.25599,0.24425,0.14966,-0.24328000000000002,-0.073299,-0.001754,-0.040146,0.07509,0.00172,-0.039504000000000004,-0.12937,-0.55885,-0.029155,0.13046,-0.55506,-0.026985000000000002,-0.15702,-0.8875799999999999,-0.092157,0.14543,-0.88445,-0.09081
8,2.0,-0.034788,0.81101,0.044425,-0.18613,0.5238,-0.042599,-0.26302,0.31001999999999996,-0.096278,0.1534,0.53085,-0.043461,0.248,0.31228,-0.090613,-0.22895,0.12454000000000001,-0.27458,0.24531,0.14194,-0.24509,-0.071426,-0.001893,-0.042671,0.07646599999999999,0.001318,-0.039969,-0.12905,-0.55905,-0.02995,0.13061,-0.55699,-0.02738,-0.15697,-0.90018,-0.097576,0.14467,-0.8820899999999999,-0.086287
9,2.0,-0.034788,0.81101,0.044425,-0.18613,0.5238,-0.042599,-0.26302,0.31001999999999996,-0.096278,0.1534,0.53085,-0.043461,0.248,0.31228,-0.090613,-0.22895,0.12454000000000001,-0.27458,0.24531,0.14194,-0.24509,-0.071426,-0.001893,-0.042671,0.07646599999999999,0.001318,-0.039969,-0.12905,-0.55905,-0.02995,0.13061,-0.55699,-0.02738,-0.15697,-0.90018,-0.097576,0.14467,-0.8820899999999999,-0.086287
10,2.0,-0.034788,0.81101,0.044425,-0.18613,0.5238,-0.042599,-0.26302,0.31001999999999996,-0.096278,0.1534,0.53085,-0.043461,0.248,0.31228,-0.090613,-0.22895,0.12454000000000001,-0.27458,0.24531,0.14194,-0.24509,-0.071426,-0.001893,-0.042671,0.07646599999999999,0.001318,-0.039969,-0.12905,-0.55905,-0.02995,0.13061,-0.55699,-0.02738,-0.15697,-0.90018,-0.097576,0.14467,-0.8820899999999999,-0.086287
11,2.0,-0.034788,0.81101,0.044425,-0.18613,0.5238,-0.042599,-0.26302,0.31001999999999996,-0.096278,0.1534,0.53085,-0.043461,0.248,0.31228,-0.090613,-0.22895,0.12454000000000001,-0.27458,0.24531,0.14194,-0.24509,-0.071426,-0.001893,-0.042671,0.07646599999999999,0.001318,-0.039969,-0.12905,-0.55905,-0.02995,0.13061,-0.55699,-0.02738,-0.15697,-0.90018,-0.097576,0.14467,-0.8820899999999999,-0.086287
12,3.0,-0.034937,0.81103,0.04402,-0.18632,0.5236,-0.043745,-0.26309,0.30635,-0.097286,0.15333,0.5307,-0.04446,0.24866,0.30866,-0.09263500000000001,-0.23844,0.13255999999999998,-0.2418,0.24674000000000001,0.13354000000000002,-0.24168,-0.070931,-0.002546,-0.042925,0.076783,0.0013369999999999999,-0.040147,-0.12878,-0.56099,-0.030287,0.1308,-0.5575600000000001,-0.027288999999999997,-0.15629,-0.8959,-0.09512999999999999,0.14522000000000002,-0.8809,-0.08599
13,3.0,-0.034937,0.81103,0.04402,-0.18632,0.5236,-0.043745,-0.26309,0.30635,-0.097286,0.15333,0.5307,-0.04446,0.24866,0.30866,-0.09263500000000001,-0.23844,0.13255999999999998,-0.2418,0.24674000000000001,0.13354000000000002,-0.24168,-0.070931,-0.002546,-0.042925,0.076783,0.0013369999999999999,-0.040147,-0.12878,-0.56099,-0.030287,0.1308,-0.5575600000000001,-0.027288999999999997,-0.15629,-0.8959,-0.09512999999999999,0.14522000000000002,-0.8809,-0.08599
