,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.0,-0.009262000000000001,0.75947,0.01934,-0.17589000000000002,0.47588,-0.028516000000000003,-0.22082,0.22426999999999997,-0.05248,0.15272,0.48288000000000003,-0.022308,0.18624000000000002,0.24913000000000002,-0.09649500000000001,-0.20638,0.035457,-0.12912,0.12283,0.33073,-0.26694,-0.072384,-0.002257,-0.036225,0.07391,0.002879,-0.036949,-0.097963,-0.33805,-0.014047,0.09252200000000001,-0.34224,0.008688,-0.10582000000000001,-0.66169,0.027054,0.09105099999999999,-0.66385,0.031301999999999996
1,0.0,-0.009262000000000001,0.75947,0.01934,-0.17589000000000002,0.47588,-0.028516000000000003,-0.22082,0.22426999999999997,-0.05248,0.15272,0.48288000000000003,-0.022308,0.18624000000000002,0.24913000000000002,-0.09649500000000001,-0.20638,0.035457,-0.12912,0.12283,0.33073,-0.26694,-0.072384,-0.002257,-0.036225,0.07391,0.002879,-0.036949,-0.097963,-0.33805,-0.014047,0.09252200000000001,-0.34224,0.008688,-0.10582000000000001,-0.66169,0.027054,0.09105099999999999,-0.66385,0.031301999999999996
2,0.0,-0.009262000000000001,0.75947,0.01934,-0.17589000000000002,0.47588,-0.028516000000000003,-0.22082,0.22426999999999997,-0.05248,0.15272,0.48288000000000003,-0.022308,0.18624000000000002,0.24913000000000002,-0.09649500000000001,-0.20638,0.035457,-0.12912,0.12283,0.33073,-0.26694,-0.072384,-0.002257,-0.036225,0.07391,0.002879,-0.036949,-0.097963,-0.33805,-0.014047,0.09252200000000001,-0.34224,0.008688,-0.10582000000000001,-0.66169,0.027054,0.09105099999999999,-0.66385,0.031301999999999996
3,0.0,-0.009262000000000001,0.75947,0.01934,-0.17589000000000002,0.47588,-0.028516000000000003,-0.22082,0.22426999999999997,-0.05248,0.15272,0.48288000000000003,-0.022308,0.18624000000000002,0.24913000000000002,-0.09649500000000001,-0.20638,0.035457,-0.12912,0.12283,0.33073,-0.26694,-0.072384,-0.002257,-0.036225,0.07391,0.002879,-0.036949,-0.097963,-0.33805,-0.014047,0.09252200000000001,-0.34224,0.008688,-0.10582000000000001,-0.66169,0.027054,0.09105099999999999,-0.66385,0.031301999999999996
4,1.0,-0.009331,0.75945,0.019355,-0.17589000000000002,0.47576999999999997,-0.028710000000000003,-0.22100999999999998,0.22455999999999998,-0.052519,0.15272,0.48289,-0.022338999999999998,0.18637,0.24948,-0.096639,-0.20636,0.035287,-0.12916,0.12269000000000001,0.33071999999999996,-0.26716999999999996,-0.072403,-0.002285,-0.036282,0.07391,0.002852,-0.036995,-0.097985,-0.3381,-0.014029,0.092517,-0.34248,0.008882,-0.10583,-0.6613899999999999,0.026664999999999998,0.09085700000000001,-0.6642399999999999,0.031383
5,1.0,-0.009331,0.75945,0.019355,-0.17589000000000002,0.47576999999999997,-0.028710000000000003,-0.22100999999999998,0.22455999999999998,-0.052519,0.15272,0.48289,-0.022338999999999998,0.18637,0.24948,-0.096639,-0.20636,0.035287,-0.12916,0.12269000000000001,0.33071999999999996,-0.26716999999999996,-0.072403,-0.002285,-0.036282,0.07391,0.002852,-0.036995,-0.097985,-0.3381,-0.014029,0.092517,-0.34248,0.008882,-0.10583,-0.6613899999999999,0.026664999999999998,0.09085700000000001,-0.6642399999999999,0.031383
6,1.0,-0.009331,0.75945,0.019355,-0.17589000000000002,0.47576999999999997,-0.028710000000000003,-0.22100999999999998,0.22455999999999998,-0.052519,0.15272,0.48289,-0.022338999999999998,0.18637,0.24948,-0.096639,-0.20636,0.035287,-0.12916,0.12269000000000001,0.33071999999999996,-0.26716999999999996,-0.072403,-0.002285,-0.036282,0.07391,0.002852,-0.036995,-0.097985,-0.3381,-0.014029,0.092517,-0.34248,0.008882,-0.10583,-0.6613899999999999,0.026664999999999998,0.09085700000000001,-0.6642399999999999,0.031383
7,1.0,-0.009331,0.75945,0.019355,-0.17589000000000002,0.47576999999999997,-0.028710000000000003,-0.22100999999999998,0.22455999999999998,-0.052519,0.15272,0.48289,-0.022338999999999998,0.18637,0.24948,-0.096639,-0.20636,0.035287,-0.12916,0.12269000000000001,0.33071999999999996,-0.26716999999999996,-0.072403,-0.002285,-0.036282,0.07391,0.002852,-0.036995,-0.097985,-0.3381,-0.014029,0.092517,-0.34248,0.008882,-0.10583,-0.6613899999999999,0.026664999999999998,0.09085700000000001,-0.6642399999999999,0.031383
8,2.0,-0.009340000000000001,0.75938,0.019219,-0.17588,0.47567,-0.028879000000000002,-0.22111999999999998,0.22439,-0.052562,0.15275,0.48278000000000004,-0.022403,0.18586,0.2502,-0.09862,-0.20678000000000002,0.037527,-0.12875999999999999,0.12197000000000001,0.33158000000000004,-0.26899999999999996,-0.072434,-0.002307,-0.036244,0.073893,0.002822,-0.037013,-0.097984,-0.33815,-0.01401,0.09250599999999999,-0.34228000000000003,0.008793,-0.10574000000000001,-0.66197,0.026667000000000003,0.090883,-0.66427,0.031359
9,2.0,-0.009340000000000001,0.75938,0.019219,-0.17588,0.47567,-0.028879000000000002,-0.22111999999999998,0.22439,-0.052562,0.15275,0.48278000000000004,-0.022403,0.18586,0.2502,-0.09862,-0.20678000000000002,0.037527,-0.12875999999999999,0.12197000000000001,0.33158000000000004,-0.26899999999999996,-0.072434,-0.002307,-0.036244,0.073893,0.002822,-0.037013,-0.097984,-0.33815,-0.01401,0.09250599999999999,-0.34228000000000003,0.008793,-0.10574000000000001,-0.66197,0.026667000000000003,0.090883,-0.66427,0.031359
10,2.0,-0.009340000000000001,0.75938,0.019219,-0.17588,0.47567,-0.028879000000000002,-0.22111999999999998,0.22439,-0.052562,0.15275,0.48278000000000004,-0.022403,0.18586,0.2502,-0.09862,-0.20678000000000002,0.037527,-0.12875999999999999,0.12197000000000001,0.33158000000000004,-0.26899999999999996,-0.072434,-0.002307,-0.036244,0.073893,0.002822,-0.037013,-0.097984,-0.33815,-0.01401,0.09250599999999999,-0.34228000000000003,0.008793,-0.10574000000000001,-0.66197,0.026667000000000003,0.090883,-0.66427,0.031359
11,2.0,-0.009340000000000001,0.75938,0.019219,-0.17588,0.47567,-0.028879000000000002,-0.22111999999999998,0.22439,-0.052562,0.15275,0.48278000000000004,-0.022403,0.18586,0.2502,-0.09862,-0.20678000000000002,0.037527,-0.12875999999999999,0.12197000000000001,0.33158000000000004,-0.26899999999999996,-0.072434,-0.002307,-0.036244,0.073893,0.002822,-0.037013,-0.097984,-0.33815,-0.01401,0.09250599999999999,-0.34228000000000003,0.008793,-0.10574000000000001,-0.66197,0.026667000000000003,0.090883,-0.66427,0.031359
12,3.0,-0.009345000000000001,0.7594,0.019235,-0.17643,0.47581,-0.028752999999999997,-0.22116999999999998,0.22455999999999998,-0.052582000000000004,0.15277000000000002,0.48281999999999997,-0.022373,0.1935,0.24005,-0.070947,-0.20653000000000002,0.036699,-0.12889,0.13036,0.32061,-0.24806999999999998,-0.072437,-0.002294,-0.036253,0.073871,0.002872,-0.037129,-0.097996,-0.3379,-0.014094999999999998,0.092514,-0.34226,0.008752,-0.10582000000000001,-0.6619,0.026676,0.090893,-0.6641600000000001,0.031325
13,3.0,-0.009345000000000001,0.7594,0.019235,-0.17643,0.47581,-0.028752999999999997,-0.22116999999999998,0.22455999999999998,-0.052582000000000004,0.15277000000000002,0.48281999999999997,-0.022373,0.1935,0.24005,-0.070947,-0.20653000000000002,0.036699,-0.12889,0.13036,0.32061,-0.24806999999999998,-0.072437,-0.002294,-0.036253,0.073871,0.002872,-0.037129,-0.097996,-0.3379,-0.014094999999999998,0.092514,-0.34226,0.008752,-0.10582000000000001,-0.6619,0.026676,0.090893,-0.6641600000000001,0.031325
14,3.0,-0.009345000000000001,0.7594,0.019235,-0.17643,0.47581,-0.028752999999999997,-0.22116999999999998,0.22455999999999998,-0.052582000000000004,0.15277000000000002,0.48281999999999997,-0.022373,0.1935,0.24005,-0.070947,-0.20653000000000002,0.036699,-0.12889,0.13036,0.32061,-0.24806999999999998,-0.072437,-0.002294,-0.036253,0.073871,0.002872,-0.037129,-0.097996,-0.3379,-0.014094999999999998,0.092514,-0.34226,0.008752,-0.10582000000000001,-0.6619,0.026676,0.090893,-0.6641600000000001,0.031325
15,3.0,-0.009345000000000001,0.7594,0.019235,-0.17643,0.47581,-0.028752999999999997,-0.22116999999999998,0.22455999999999998,-0.052582000000000004,0.15277000000000002,0.48281999999999997,-0.022373,0.1935,0.24005,-0.070947,-0.20653000000000002,0.036699,-0.12889,0.13036,0.32061,-0.24806999999999998,-0.072437,-0.002294,-0.036253,0.073871,0.002872,-0.037129,-0.097996,-0.3379,-0.014094999999999998,0.092514,-0.34226,0.008752,-0.10582000000000001,-0.6619,0.026676,0.090893,-0.6641600000000001,0.031325
16,4.0,-0.009419,0.75937,0.019216,-0.17637,0.47578000000000004,-0.028901999999999997,-0.22113000000000002,0.22421,-0.052627999999999994,0.15288,0.48276,-0.022428999999999998,0.18797,0.24816999999999997,-0.09016,-0.20648000000000002,0.035186,-0.12874000000000002,0.12497,0.32761999999999997,-0.26185,-0.072461,-0.0023510000000000002,-0.036239,0.073878,0.002829,-0.037177999999999996,-0.098005,-0.33808,-0.014061,0.092519,-0.3418,0.008832,-0.10575999999999999,-0.6614,0.026725,0.09092,-0.66409,0.031299
17,4.0,-0.009419,0.75937,0.019216,-0.17637,0.47578000000000004,-0.028901999999999997,-0.22113000000000002,0.22421,-0.052627999999999994,0.15288,0.48276,-0.022428999999999998,0.18797,0.24816999999999997,-0.09016,-0.20648000000000002,0.035186,-0.12874000000000002,0.12497,0.32761999999999997,-0.26185,-0.072461,-0.0023510000000000002,-0.036239,0.073878,0.002829,-0.037177999999999996,-0.098005,-0.33808,-0.014061,0.092519,-0.3418,0.008832,-0.10575999999999999,-0.6614,0.026725,0.09092,-0.66409,0.031299
18,4.0,-0.009419,0.75937,0.019216,-0.17637,0.47578000000000004,-0.028901999999999997,-0.22113000000000002,0.22421,-0.052627999999999994,0.15288,0.48276,-0.022428999999999998,0.18797,0.24816999999999997,-0.09016,-0.20648000000000002,0.035186,-0.12874000000000002,0.12497,0.32761999999999997,-0.26185,-0.072461,-0.0023510000000000002,-0.036239,0.073878,0.002829,-0.037177999999999996,-0.098005,-0.33808,-0.014061,0.092519,-0.3418,0.008832,-0.10575999999999999,-0.6614,0.026725,0.09092,-0.66409,0.031299
