,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,0.005213000000000001,0.7218,0.013861000000000002,-0.14531,0.46655,0.000721,-0.28755,0.67057,-0.10687,0.1639,0.48173,0.0010199999999999999,0.28517,0.6933199999999999,-0.11108,-0.36559,0.86819,-0.23559000000000002,0.32195,0.88075,-0.22357,-0.070992,-0.00457,-0.034995,0.075736,-0.003045,-0.037527,-0.12190999999999999,-0.34614,-0.056754,0.12521,-0.35693,-0.036017,-0.12621,-0.7145,-0.03344,0.14575,-0.68852,-0.026862
1,1,0.005213000000000001,0.7218,0.013861000000000002,-0.14531,0.46655,0.000721,-0.28755,0.67057,-0.10687,0.1639,0.48173,0.0010199999999999999,0.28517,0.6933199999999999,-0.11108,-0.36559,0.86819,-0.23559000000000002,0.32195,0.88075,-0.22357,-0.070992,-0.00457,-0.034995,0.075736,-0.003045,-0.037527,-0.12190999999999999,-0.34614,-0.056754,0.12521,-0.35693,-0.036017,-0.12621,-0.7145,-0.03344,0.14575,-0.68852,-0.026862
2,2,0.005213000000000001,0.7218,0.013861000000000002,-0.14531,0.46655,0.000721,-0.28755,0.67057,-0.10687,0.1639,0.48173,0.0010199999999999999,0.28517,0.6933199999999999,-0.11108,-0.36559,0.86819,-0.23559000000000002,0.32195,0.88075,-0.22357,-0.070992,-0.00457,-0.034995,0.075736,-0.003045,-0.037527,-0.12190999999999999,-0.34614,-0.056754,0.12521,-0.35693,-0.036017,-0.12621,-0.7145,-0.03344,0.14575,-0.68852,-0.026862
3,3,0.005213000000000001,0.7218,0.013861000000000002,-0.14531,0.46655,0.000721,-0.28755,0.67057,-0.10687,0.1639,0.48173,0.0010199999999999999,0.28517,0.6933199999999999,-0.11108,-0.36559,0.86819,-0.23559000000000002,0.32195,0.88075,-0.22357,-0.070992,-0.00457,-0.034995,0.075736,-0.003045,-0.037527,-0.12190999999999999,-0.34614,-0.056754,0.12521,-0.35693,-0.036017,-0.12621,-0.7145,-0.03344,0.14575,-0.68852,-0.026862
4,4,0.005007,0.72267,0.013277,-0.14835,0.47956000000000004,0.001385,-0.28628000000000003,0.69115,-0.093913,0.16403,0.48985,0.002611,0.27862,0.70686,-0.09225599999999999,-0.36258,0.9219299999999999,-0.20714000000000002,0.31788,0.9491200000000001,-0.20051,-0.07093200000000001,0.00064,-0.035233,0.074906,0.0019920000000000003,-0.036967,-0.12193,-0.34618000000000004,-0.056727,0.12523,-0.35694000000000004,-0.036026,-0.12623,-0.71473,-0.033460000000000004,0.14579,-0.68848,-0.026785000000000003
5,5,0.005007,0.72267,0.013277,-0.14835,0.47956000000000004,0.001385,-0.28628000000000003,0.69115,-0.093913,0.16403,0.48985,0.002611,0.27862,0.70686,-0.09225599999999999,-0.36258,0.9219299999999999,-0.20714000000000002,0.31788,0.9491200000000001,-0.20051,-0.07093200000000001,0.00064,-0.035233,0.074906,0.0019920000000000003,-0.036967,-0.12193,-0.34618000000000004,-0.056727,0.12523,-0.35694000000000004,-0.036026,-0.12623,-0.71473,-0.033460000000000004,0.14579,-0.68848,-0.026785000000000003
6,6,0.005007,0.72267,0.013277,-0.14835,0.47956000000000004,0.001385,-0.28628000000000003,0.69115,-0.093913,0.16403,0.48985,0.002611,0.27862,0.70686,-0.09225599999999999,-0.36258,0.9219299999999999,-0.20714000000000002,0.31788,0.9491200000000001,-0.20051,-0.07093200000000001,0.00064,-0.035233,0.074906,0.0019920000000000003,-0.036967,-0.12193,-0.34618000000000004,-0.056727,0.12523,-0.35694000000000004,-0.036026,-0.12623,-0.71473,-0.033460000000000004,0.14579,-0.68848,-0.026785000000000003
7,7,0.005007,0.72267,0.013277,-0.14835,0.47956000000000004,0.001385,-0.28628000000000003,0.69115,-0.093913,0.16403,0.48985,0.002611,0.27862,0.70686,-0.09225599999999999,-0.36258,0.9219299999999999,-0.20714000000000002,0.31788,0.9491200000000001,-0.20051,-0.07093200000000001,0.00064,-0.035233,0.074906,0.0019920000000000003,-0.036967,-0.12193,-0.34618000000000004,-0.056727,0.12523,-0.35694000000000004,-0.036026,-0.12623,-0.71473,-0.033460000000000004,0.14579,-0.68848,-0.026785000000000003
8,8,0.006490000000000001,0.721,0.013434,-0.14752,0.4819,0.0028870000000000002,-0.28068000000000004,0.69718,-0.08225,0.16393,0.49143000000000003,0.005370000000000001,0.27373000000000003,0.72065,-0.078378,-0.35704,0.9317799999999999,-0.18603,0.31619,0.96495,-0.1796,-0.07117000000000001,0.000916,-0.034957999999999996,0.074361,0.002368,-0.037099,-0.12304000000000001,-0.3484,-0.056912,0.12426,-0.35986,-0.036197,-0.12822999999999998,-0.71696,-0.033901,0.14395,-0.69142,-0.027362
9,9,0.006490000000000001,0.721,0.013434,-0.14752,0.4819,0.0028870000000000002,-0.28068000000000004,0.69718,-0.08225,0.16393,0.49143000000000003,0.005370000000000001,0.27373000000000003,0.72065,-0.078378,-0.35704,0.9317799999999999,-0.18603,0.31619,0.96495,-0.1796,-0.07117000000000001,0.000916,-0.034957999999999996,0.074361,0.002368,-0.037099,-0.12304000000000001,-0.3484,-0.056912,0.12426,-0.35986,-0.036197,-0.12822999999999998,-0.71696,-0.033901,0.14395,-0.69142,-0.027362
