,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,-0.015300999999999999,0.76822,-0.007999,-0.17795999999999998,0.4898,-0.032161,-0.24413,0.27960999999999997,-0.027319,0.13645,0.46463999999999994,-0.047155,0.23031999999999997,0.28523000000000004,-0.086176,-0.2379,0.12815,-0.15819,0.17654,0.41263,-0.248,-0.074817,-0.000492,-0.037208,0.073223,0.001643,-0.036382,-0.10943,-0.33707,-0.006703,0.095537,-0.32981,0.008827,-0.12100999999999999,-0.66868,0.01909,0.091516,-0.65637,0.028255000000000002
1,1,-0.015300999999999999,0.76822,-0.007999,-0.17795999999999998,0.4898,-0.032161,-0.24413,0.27960999999999997,-0.027319,0.13645,0.46463999999999994,-0.047155,0.23031999999999997,0.28523000000000004,-0.086176,-0.2379,0.12815,-0.15819,0.17654,0.41263,-0.248,-0.074817,-0.000492,-0.037208,0.073223,0.001643,-0.036382,-0.10943,-0.33707,-0.006703,0.095537,-0.32981,0.008827,-0.12100999999999999,-0.66868,0.01909,0.091516,-0.65637,0.028255000000000002
2,2,-0.015300999999999999,0.76822,-0.007999,-0.17795999999999998,0.4898,-0.032161,-0.24413,0.27960999999999997,-0.027319,0.13645,0.46463999999999994,-0.047155,0.23031999999999997,0.28523000000000004,-0.086176,-0.2379,0.12815,-0.15819,0.17654,0.41263,-0.248,-0.074817,-0.000492,-0.037208,0.073223,0.001643,-0.036382,-0.10943,-0.33707,-0.006703,0.095537,-0.32981,0.008827,-0.12100999999999999,-0.66868,0.01909,0.091516,-0.65637,0.028255000000000002
3,3,-0.015300999999999999,0.76822,-0.007999,-0.17795999999999998,0.4898,-0.032161,-0.24413,0.27960999999999997,-0.027319,0.13645,0.46463999999999994,-0.047155,0.23031999999999997,0.28523000000000004,-0.086176,-0.2379,0.12815,-0.15819,0.17654,0.41263,-0.248,-0.074817,-0.000492,-0.037208,0.073223,0.001643,-0.036382,-0.10943,-0.33707,-0.006703,0.095537,-0.32981,0.008827,-0.12100999999999999,-0.66868,0.01909,0.091516,-0.65637,0.028255000000000002
4,4,-0.015131,0.76832,-0.0076359999999999996,-0.17737999999999998,0.49051000000000006,-0.03162,-0.25348000000000004,0.29464,-0.020794,0.14063,0.46724,-0.043174000000000004,0.23674,0.29729,-0.099676,-0.2521,0.17627,-0.1815,0.1856,0.4252,-0.24788000000000002,-0.07536699999999999,0.000341,-0.03732,0.072736,0.00235,-0.036517,-0.10934,-0.33614,-0.006774,0.095515,-0.32936,0.008719,-0.121,-0.6684399999999999,0.019181999999999998,0.091425,-0.65659,0.028381
5,5,-0.015131,0.76832,-0.0076359999999999996,-0.17737999999999998,0.49051000000000006,-0.03162,-0.25348000000000004,0.29464,-0.020794,0.14063,0.46724,-0.043174000000000004,0.23674,0.29729,-0.099676,-0.2521,0.17627,-0.1815,0.1856,0.4252,-0.24788000000000002,-0.07536699999999999,0.000341,-0.03732,0.072736,0.00235,-0.036517,-0.10934,-0.33614,-0.006774,0.095515,-0.32936,0.008719,-0.121,-0.6684399999999999,0.019181999999999998,0.091425,-0.65659,0.028381
6,6,-0.015131,0.76832,-0.0076359999999999996,-0.17737999999999998,0.49051000000000006,-0.03162,-0.25348000000000004,0.29464,-0.020794,0.14063,0.46724,-0.043174000000000004,0.23674,0.29729,-0.099676,-0.2521,0.17627,-0.1815,0.1856,0.4252,-0.24788000000000002,-0.07536699999999999,0.000341,-0.03732,0.072736,0.00235,-0.036517,-0.10934,-0.33614,-0.006774,0.095515,-0.32936,0.008719,-0.121,-0.6684399999999999,0.019181999999999998,0.091425,-0.65659,0.028381
7,7,-0.015131,0.76832,-0.0076359999999999996,-0.17737999999999998,0.49051000000000006,-0.03162,-0.25348000000000004,0.29464,-0.020794,0.14063,0.46724,-0.043174000000000004,0.23674,0.29729,-0.099676,-0.2521,0.17627,-0.1815,0.1856,0.4252,-0.24788000000000002,-0.07536699999999999,0.000341,-0.03732,0.072736,0.00235,-0.036517,-0.10934,-0.33614,-0.006774,0.095515,-0.32936,0.008719,-0.121,-0.6684399999999999,0.019181999999999998,0.091425,-0.65659,0.028381
8,8,-0.015068000000000002,0.76832,-0.007504,-0.17694000000000001,0.49257,-0.029633999999999997,-0.27043,0.32881,-0.018821,0.14536,0.46986999999999995,-0.039736,0.2446,0.31304,-0.11147,-0.26356999999999997,0.23804,-0.24403000000000002,0.19992000000000001,0.43943999999999994,-0.23723000000000002,-0.07581,0.001801,-0.037386,0.072284,0.0032409999999999995,-0.036569,-0.10927,-0.33574,-0.006972,0.095044,-0.32747,0.008772,-0.12103,-0.66835,0.019237999999999998,0.091576,-0.65604,0.028297000000000003
9,9,-0.015068000000000002,0.76832,-0.007504,-0.17694000000000001,0.49257,-0.029633999999999997,-0.27043,0.32881,-0.018821,0.14536,0.46986999999999995,-0.039736,0.2446,0.31304,-0.11147,-0.26356999999999997,0.23804,-0.24403000000000002,0.19992000000000001,0.43943999999999994,-0.23723000000000002,-0.07581,0.001801,-0.037386,0.072284,0.0032409999999999995,-0.036569,-0.10927,-0.33574,-0.006972,0.095044,-0.32747,0.008772,-0.12103,-0.66835,0.019237999999999998,0.091576,-0.65604,0.028297000000000003
