,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,0.017431,0.7530600000000001,0.024305,-0.14627,0.45343999999999995,0.023466,-0.17640999999999998,0.20605,0.024522,0.16679000000000002,0.45047,0.040162,0.18816,0.20207999999999998,0.032096,-0.1976,0.0039310000000000005,-0.046599,0.19702,-0.00183,-0.05359,-0.070838,0.001125,-0.033926,0.07284500000000001,-0.006402,-0.034314,-0.12994,-0.38124,-0.047592,0.1093,-0.42186999999999997,-0.017353,-0.13992000000000002,-0.74265,-0.054886000000000004,0.11397,-0.74647,-0.04595
1,1,0.017431,0.7530600000000001,0.024305,-0.14627,0.45343999999999995,0.023466,-0.17640999999999998,0.20605,0.024522,0.16679000000000002,0.45047,0.040162,0.18816,0.20207999999999998,0.032096,-0.1976,0.0039310000000000005,-0.046599,0.19702,-0.00183,-0.05359,-0.070838,0.001125,-0.033926,0.07284500000000001,-0.006402,-0.034314,-0.12994,-0.38124,-0.047592,0.1093,-0.42186999999999997,-0.017353,-0.13992000000000002,-0.74265,-0.054886000000000004,0.11397,-0.74647,-0.04595
2,2,0.017431,0.7530600000000001,0.024305,-0.14627,0.45343999999999995,0.023466,-0.17640999999999998,0.20605,0.024522,0.16679000000000002,0.45047,0.040162,0.18816,0.20207999999999998,0.032096,-0.1976,0.0039310000000000005,-0.046599,0.19702,-0.00183,-0.05359,-0.070838,0.001125,-0.033926,0.07284500000000001,-0.006402,-0.034314,-0.12994,-0.38124,-0.047592,0.1093,-0.42186999999999997,-0.017353,-0.13992000000000002,-0.74265,-0.054886000000000004,0.11397,-0.74647,-0.04595
3,3,0.017431,0.7530600000000001,0.024305,-0.14627,0.45343999999999995,0.023466,-0.17640999999999998,0.20605,0.024522,0.16679000000000002,0.45047,0.040162,0.18816,0.20207999999999998,0.032096,-0.1976,0.0039310000000000005,-0.046599,0.19702,-0.00183,-0.05359,-0.070838,0.001125,-0.033926,0.07284500000000001,-0.006402,-0.034314,-0.12994,-0.38124,-0.047592,0.1093,-0.42186999999999997,-0.017353,-0.13992000000000002,-0.74265,-0.054886000000000004,0.11397,-0.74647,-0.04595
4,4,0.017304,0.7529100000000001,0.024211,-0.14655,0.45347,0.023540000000000002,-0.17639000000000002,0.20601999999999998,0.024488,0.16669,0.45046,0.040075,0.1881,0.2023,0.032346,-0.19616,0.0039840000000000006,-0.047404,0.1972,-0.001795,-0.053417,-0.070781,0.001104,-0.033888999999999996,0.072891,-0.006384,-0.034286000000000004,-0.12993,-0.38131,-0.047581,0.10934,-0.42207,-0.017297999999999997,-0.14007,-0.7388399999999999,-0.054252999999999996,0.11397,-0.74671,-0.04597
5,5,0.017304,0.7529100000000001,0.024211,-0.14655,0.45347,0.023540000000000002,-0.17639000000000002,0.20601999999999998,0.024488,0.16669,0.45046,0.040075,0.1881,0.2023,0.032346,-0.19616,0.0039840000000000006,-0.047404,0.1972,-0.001795,-0.053417,-0.070781,0.001104,-0.033888999999999996,0.072891,-0.006384,-0.034286000000000004,-0.12993,-0.38131,-0.047581,0.10934,-0.42207,-0.017297999999999997,-0.14007,-0.7388399999999999,-0.054252999999999996,0.11397,-0.74671,-0.04597
6,6,0.017304,0.7529100000000001,0.024211,-0.14655,0.45347,0.023540000000000002,-0.17639000000000002,0.20601999999999998,0.024488,0.16669,0.45046,0.040075,0.1881,0.2023,0.032346,-0.19616,0.0039840000000000006,-0.047404,0.1972,-0.001795,-0.053417,-0.070781,0.001104,-0.033888999999999996,0.072891,-0.006384,-0.034286000000000004,-0.12993,-0.38131,-0.047581,0.10934,-0.42207,-0.017297999999999997,-0.14007,-0.7388399999999999,-0.054252999999999996,0.11397,-0.74671,-0.04597
7,7,0.017304,0.7529100000000001,0.024211,-0.14655,0.45347,0.023540000000000002,-0.17639000000000002,0.20601999999999998,0.024488,0.16669,0.45046,0.040075,0.1881,0.2023,0.032346,-0.19616,0.0039840000000000006,-0.047404,0.1972,-0.001795,-0.053417,-0.070781,0.001104,-0.033888999999999996,0.072891,-0.006384,-0.034286000000000004,-0.12993,-0.38131,-0.047581,0.10934,-0.42207,-0.017297999999999997,-0.14007,-0.7388399999999999,-0.054252999999999996,0.11397,-0.74671,-0.04597
8,8,0.017286000000000003,0.7529,0.024197,-0.14636,0.45337,0.02335,-0.17637,0.20604,0.024506,0.1667,0.45048,0.040119,0.18809,0.20225,0.032330000000000005,-0.19592,0.0038439999999999998,-0.046948000000000004,0.19735999999999998,-0.0017670000000000001,-0.053341999999999994,-0.070623,0.000916,-0.033654,0.072987,-0.006411,-0.034251,-0.13,-0.38466999999999996,-0.047045,0.10939000000000002,-0.42215,-0.017269,-0.14007999999999998,-0.74153,-0.053998000000000004,0.11424000000000001,-0.74657,-0.0458
9,9,0.017286000000000003,0.7529,0.024197,-0.14636,0.45337,0.02335,-0.17637,0.20604,0.024506,0.1667,0.45048,0.040119,0.18809,0.20225,0.032330000000000005,-0.19592,0.0038439999999999998,-0.046948000000000004,0.19735999999999998,-0.0017670000000000001,-0.053341999999999994,-0.070623,0.000916,-0.033654,0.072987,-0.006411,-0.034251,-0.13,-0.38466999999999996,-0.047045,0.10939000000000002,-0.42215,-0.017269,-0.14007999999999998,-0.74153,-0.053998000000000004,0.11424000000000001,-0.74657,-0.0458
10,10,0.017286000000000003,0.7529,0.024197,-0.14636,0.45337,0.02335,-0.17637,0.20604,0.024506,0.1667,0.45048,0.040119,0.18809,0.20225,0.032330000000000005,-0.19592,0.0038439999999999998,-0.046948000000000004,0.19735999999999998,-0.0017670000000000001,-0.053341999999999994,-0.070623,0.000916,-0.033654,0.072987,-0.006411,-0.034251,-0.13,-0.38466999999999996,-0.047045,0.10939000000000002,-0.42215,-0.017269,-0.14007999999999998,-0.74153,-0.053998000000000004,0.11424000000000001,-0.74657,-0.0458
11,11,0.017286000000000003,0.7529,0.024197,-0.14636,0.45337,0.02335,-0.17637,0.20604,0.024506,0.1667,0.45048,0.040119,0.18809,0.20225,0.032330000000000005,-0.19592,0.0038439999999999998,-0.046948000000000004,0.19735999999999998,-0.0017670000000000001,-0.053341999999999994,-0.070623,0.000916,-0.033654,0.072987,-0.006411,-0.034251,-0.13,-0.38466999999999996,-0.047045,0.10939000000000002,-0.42215,-0.017269,-0.14007999999999998,-0.74153,-0.053998000000000004,0.11424000000000001,-0.74657,-0.0458
12,12,0.017190999999999998,0.7528699999999999,0.024213,-0.14614000000000002,0.45342,0.023306999999999998,-0.17634,0.20606,0.024656,0.1669,0.45027,0.040365,0.188,0.20232,0.032858,-0.19613,0.003721,-0.046254,0.19741,-0.001707,-0.053242,-0.07058400000000001,0.000956,-0.033685,0.073062,-0.006527,-0.033986,-0.12989,-0.38215,-0.046991000000000005,0.10944000000000001,-0.4222,-0.017128,-0.13976,-0.7383,-0.053101,0.11437,-0.74665,-0.046109
13,13,0.017190999999999998,0.7528699999999999,0.024213,-0.14614000000000002,0.45342,0.023306999999999998,-0.17634,0.20606,0.024656,0.1669,0.45027,0.040365,0.188,0.20232,0.032858,-0.19613,0.003721,-0.046254,0.19741,-0.001707,-0.053242,-0.07058400000000001,0.000956,-0.033685,0.073062,-0.006527,-0.033986,-0.12989,-0.38215,-0.046991000000000005,0.10944000000000001,-0.4222,-0.017128,-0.13976,-0.7383,-0.053101,0.11437,-0.74665,-0.046109
14,14,0.017190999999999998,0.7528699999999999,0.024213,-0.14614000000000002,0.45342,0.023306999999999998,-0.17634,0.20606,0.024656,0.1669,0.45027,0.040365,0.188,0.20232,0.032858,-0.19613,0.003721,-0.046254,0.19741,-0.001707,-0.053242,-0.07058400000000001,0.000956,-0.033685,0.073062,-0.006527,-0.033986,-0.12989,-0.38215,-0.046991000000000005,0.10944000000000001,-0.4222,-0.017128,-0.13976,-0.7383,-0.053101,0.11437,-0.74665,-0.046109
15,15,0.017190999999999998,0.7528699999999999,0.024213,-0.14614000000000002,0.45342,0.023306999999999998,-0.17634,0.20606,0.024656,0.1669,0.45027,0.040365,0.188,0.20232,0.032858,-0.19613,0.003721,-0.046254,0.19741,-0.001707,-0.053242,-0.07058400000000001,0.000956,-0.033685,0.073062,-0.006527,-0.033986,-0.12989,-0.38215,-0.046991000000000005,0.10944000000000001,-0.4222,-0.017128,-0.13976,-0.7383,-0.053101,0.11437,-0.74665,-0.046109
16,16,0.017145,0.75285,0.024148,-0.14654,0.45338,0.023517,-0.17632,0.20604,0.024674,0.1669,0.45028,0.040366,0.18799000000000002,0.20228,0.032887,-0.19771,0.004278,-0.047538,0.19730999999999999,-0.001381,-0.053127,-0.070515,0.001039,-0.033638,0.073145,-0.006435,-0.03404,-0.12988,-0.38209,-0.047014,0.10937000000000001,-0.42199,-0.017297,-0.1398,-0.73761,-0.052848,0.11435,-0.74656,-0.046110000000000005
17,17,0.017145,0.75285,0.024148,-0.14654,0.45338,0.023517,-0.17632,0.20604,0.024674,0.1669,0.45028,0.040366,0.18799000000000002,0.20228,0.032887,-0.19771,0.004278,-0.047538,0.19730999999999999,-0.001381,-0.053127,-0.070515,0.001039,-0.033638,0.073145,-0.006435,-0.03404,-0.12988,-0.38209,-0.047014,0.10937000000000001,-0.42199,-0.017297,-0.1398,-0.73761,-0.052848,0.11435,-0.74656,-0.046110000000000005
18,18,0.017145,0.75285,0.024148,-0.14654,0.45338,0.023517,-0.17632,0.20604,0.024674,0.1669,0.45028,0.040366,0.18799000000000002,0.20228,0.032887,-0.19771,0.004278,-0.047538,0.19730999999999999,-0.001381,-0.053127,-0.070515,0.001039,-0.033638,0.073145,-0.006435,-0.03404,-0.12988,-0.38209,-0.047014,0.10937000000000001,-0.42199,-0.017297,-0.1398,-0.73761,-0.052848,0.11435,-0.74656,-0.046110000000000005
