,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,-0.008504000000000001,0.7577699999999999,0.008107,-0.17615999999999998,0.47748999999999997,-0.032793,-0.22207,0.22785,-0.051701,0.15481,0.47557,-0.022534000000000002,0.23346,0.23703000000000002,-0.014297999999999998,-0.21059,0.042238,-0.12712,0.17219,0.31355,-0.24026,-0.072612,-0.0016010000000000002,-0.036465,0.07305199999999999,0.002301,-0.03665,-0.10349000000000001,-0.33549,-0.013675999999999999,0.09898,-0.33710999999999997,0.007490000000000001,-0.11362,-0.68304,0.012372,0.098315,-0.64928,0.046395
1,1,-0.008504000000000001,0.7577699999999999,0.008107,-0.17615999999999998,0.47748999999999997,-0.032793,-0.22207,0.22785,-0.051701,0.15481,0.47557,-0.022534000000000002,0.23346,0.23703000000000002,-0.014297999999999998,-0.21059,0.042238,-0.12712,0.17219,0.31355,-0.24026,-0.072612,-0.0016010000000000002,-0.036465,0.07305199999999999,0.002301,-0.03665,-0.10349000000000001,-0.33549,-0.013675999999999999,0.09898,-0.33710999999999997,0.007490000000000001,-0.11362,-0.68304,0.012372,0.098315,-0.64928,0.046395
2,2,-0.008504000000000001,0.7577699999999999,0.008107,-0.17615999999999998,0.47748999999999997,-0.032793,-0.22207,0.22785,-0.051701,0.15481,0.47557,-0.022534000000000002,0.23346,0.23703000000000002,-0.014297999999999998,-0.21059,0.042238,-0.12712,0.17219,0.31355,-0.24026,-0.072612,-0.0016010000000000002,-0.036465,0.07305199999999999,0.002301,-0.03665,-0.10349000000000001,-0.33549,-0.013675999999999999,0.09898,-0.33710999999999997,0.007490000000000001,-0.11362,-0.68304,0.012372,0.098315,-0.64928,0.046395
3,3,-0.008504000000000001,0.7577699999999999,0.008107,-0.17615999999999998,0.47748999999999997,-0.032793,-0.22207,0.22785,-0.051701,0.15481,0.47557,-0.022534000000000002,0.23346,0.23703000000000002,-0.014297999999999998,-0.21059,0.042238,-0.12712,0.17219,0.31355,-0.24026,-0.072612,-0.0016010000000000002,-0.036465,0.07305199999999999,0.002301,-0.03665,-0.10349000000000001,-0.33549,-0.013675999999999999,0.09898,-0.33710999999999997,0.007490000000000001,-0.11362,-0.68304,0.012372,0.098315,-0.64928,0.046395
4,4,-0.008264,0.7572800000000001,0.007638,-0.17615999999999998,0.47745,-0.032823000000000005,-0.22209,0.22783,-0.05173,0.15478,0.47553,-0.022594,0.23345,0.23701,-0.014636000000000001,-0.21051999999999998,0.041999,-0.12715,0.17159000000000002,0.31528,-0.23826,-0.072655,-0.0016300000000000002,-0.036545999999999995,0.073025,0.0022660000000000002,-0.036666000000000004,-0.1035,-0.33546,-0.013722,0.09895599999999999,-0.33708,0.0074069999999999995,-0.11363,-0.68305,0.012368,0.098267,-0.6492899999999999,0.046333
5,5,-0.008264,0.7572800000000001,0.007638,-0.17615999999999998,0.47745,-0.032823000000000005,-0.22209,0.22783,-0.05173,0.15478,0.47553,-0.022594,0.23345,0.23701,-0.014636000000000001,-0.21051999999999998,0.041999,-0.12715,0.17159000000000002,0.31528,-0.23826,-0.072655,-0.0016300000000000002,-0.036545999999999995,0.073025,0.0022660000000000002,-0.036666000000000004,-0.1035,-0.33546,-0.013722,0.09895599999999999,-0.33708,0.0074069999999999995,-0.11363,-0.68305,0.012368,0.098267,-0.6492899999999999,0.046333
6,6,-0.008264,0.7572800000000001,0.007638,-0.17615999999999998,0.47745,-0.032823000000000005,-0.22209,0.22783,-0.05173,0.15478,0.47553,-0.022594,0.23345,0.23701,-0.014636000000000001,-0.21051999999999998,0.041999,-0.12715,0.17159000000000002,0.31528,-0.23826,-0.072655,-0.0016300000000000002,-0.036545999999999995,0.073025,0.0022660000000000002,-0.036666000000000004,-0.1035,-0.33546,-0.013722,0.09895599999999999,-0.33708,0.0074069999999999995,-0.11363,-0.68305,0.012368,0.098267,-0.6492899999999999,0.046333
7,7,-0.008264,0.7572800000000001,0.007638,-0.17615999999999998,0.47745,-0.032823000000000005,-0.22209,0.22783,-0.05173,0.15478,0.47553,-0.022594,0.23345,0.23701,-0.014636000000000001,-0.21051999999999998,0.041999,-0.12715,0.17159000000000002,0.31528,-0.23826,-0.072655,-0.0016300000000000002,-0.036545999999999995,0.073025,0.0022660000000000002,-0.036666000000000004,-0.1035,-0.33546,-0.013722,0.09895599999999999,-0.33708,0.0074069999999999995,-0.11363,-0.68305,0.012368,0.098267,-0.6492899999999999,0.046333
8,8,-0.008089,0.75693,0.007403,-0.17614000000000002,0.4774,-0.032786,-0.2221,0.2278,-0.051757000000000004,0.15473,0.47551000000000004,-0.022653,0.23363,0.2371,-0.01719,-0.2104,0.041682,-0.12719,0.17629,0.31775,-0.24393,-0.072684,-0.0016719999999999999,-0.036542000000000005,0.07299800000000001,0.002204,-0.036782,-0.10350999999999999,-0.33547,-0.013711000000000001,0.098915,-0.33713000000000004,0.0071010000000000005,-0.1136,-0.68301,0.012367,0.09822,-0.6495,0.046354
9,9,-0.008089,0.75693,0.007403,-0.17614000000000002,0.4774,-0.032786,-0.2221,0.2278,-0.051757000000000004,0.15473,0.47551000000000004,-0.022653,0.23363,0.2371,-0.01719,-0.2104,0.041682,-0.12719,0.17629,0.31775,-0.24393,-0.072684,-0.0016719999999999999,-0.036542000000000005,0.07299800000000001,0.002204,-0.036782,-0.10350999999999999,-0.33547,-0.013711000000000001,0.098915,-0.33713000000000004,0.0071010000000000005,-0.1136,-0.68301,0.012367,0.09822,-0.6495,0.046354
