,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,0.0032909999999999997,0.73193,-0.012397,-0.1654,0.44004,0.016158000000000002,-0.18191,0.18896,0.012863999999999999,0.14926,0.44573999999999997,0.01888,0.1814,0.19612000000000002,0.017116,-0.19788,-0.0043219999999999995,-0.06868099999999999,0.1995,0.000307,-0.038860000000000006,-0.061415,-0.003626,-0.031403,0.064321,-0.003023,-0.032969,-0.12636,-0.33839,-0.042134,0.12397999999999999,-0.35326,-0.017143000000000002,-0.14094,-0.68717,-0.01495,0.13971,-0.6746800000000001,0.007031999999999999
1,1,0.0032909999999999997,0.73193,-0.012397,-0.1654,0.44004,0.016158000000000002,-0.18191,0.18896,0.012863999999999999,0.14926,0.44573999999999997,0.01888,0.1814,0.19612000000000002,0.017116,-0.19788,-0.0043219999999999995,-0.06868099999999999,0.1995,0.000307,-0.038860000000000006,-0.061415,-0.003626,-0.031403,0.064321,-0.003023,-0.032969,-0.12636,-0.33839,-0.042134,0.12397999999999999,-0.35326,-0.017143000000000002,-0.14094,-0.68717,-0.01495,0.13971,-0.6746800000000001,0.007031999999999999
2,2,0.0032909999999999997,0.73193,-0.012397,-0.1654,0.44004,0.016158000000000002,-0.18191,0.18896,0.012863999999999999,0.14926,0.44573999999999997,0.01888,0.1814,0.19612000000000002,0.017116,-0.19788,-0.0043219999999999995,-0.06868099999999999,0.1995,0.000307,-0.038860000000000006,-0.061415,-0.003626,-0.031403,0.064321,-0.003023,-0.032969,-0.12636,-0.33839,-0.042134,0.12397999999999999,-0.35326,-0.017143000000000002,-0.14094,-0.68717,-0.01495,0.13971,-0.6746800000000001,0.007031999999999999
3,3,0.0032909999999999997,0.73193,-0.012397,-0.1654,0.44004,0.016158000000000002,-0.18191,0.18896,0.012863999999999999,0.14926,0.44573999999999997,0.01888,0.1814,0.19612000000000002,0.017116,-0.19788,-0.0043219999999999995,-0.06868099999999999,0.1995,0.000307,-0.038860000000000006,-0.061415,-0.003626,-0.031403,0.064321,-0.003023,-0.032969,-0.12636,-0.33839,-0.042134,0.12397999999999999,-0.35326,-0.017143000000000002,-0.14094,-0.68717,-0.01495,0.13971,-0.6746800000000001,0.007031999999999999
4,4,0.0033909999999999995,0.7319899999999999,-0.010392,-0.16509000000000001,0.44001999999999997,0.016307,-0.18265,0.18893,0.010806,0.14922,0.44573,0.019039,0.18275,0.19827,0.014740000000000001,-0.19768,-0.001315,-0.075422,0.19901,-0.00037200000000000004,-0.044485000000000004,-0.0615,-0.0037719999999999997,-0.031105,0.06424400000000001,-0.003109,-0.032816000000000005,-0.12641,-0.33855999999999997,-0.042041,0.12403,-0.35331,-0.017023,-0.14085,-0.6872,-0.014837999999999999,0.13967000000000002,-0.67466,0.007104999999999999
5,5,0.0033909999999999995,0.7319899999999999,-0.010392,-0.16509000000000001,0.44001999999999997,0.016307,-0.18265,0.18893,0.010806,0.14922,0.44573,0.019039,0.18275,0.19827,0.014740000000000001,-0.19768,-0.001315,-0.075422,0.19901,-0.00037200000000000004,-0.044485000000000004,-0.0615,-0.0037719999999999997,-0.031105,0.06424400000000001,-0.003109,-0.032816000000000005,-0.12641,-0.33855999999999997,-0.042041,0.12403,-0.35331,-0.017023,-0.14085,-0.6872,-0.014837999999999999,0.13967000000000002,-0.67466,0.007104999999999999
6,6,0.0033909999999999995,0.7319899999999999,-0.010392,-0.16509000000000001,0.44001999999999997,0.016307,-0.18265,0.18893,0.010806,0.14922,0.44573,0.019039,0.18275,0.19827,0.014740000000000001,-0.19768,-0.001315,-0.075422,0.19901,-0.00037200000000000004,-0.044485000000000004,-0.0615,-0.0037719999999999997,-0.031105,0.06424400000000001,-0.003109,-0.032816000000000005,-0.12641,-0.33855999999999997,-0.042041,0.12403,-0.35331,-0.017023,-0.14085,-0.6872,-0.014837999999999999,0.13967000000000002,-0.67466,0.007104999999999999
7,7,0.0033909999999999995,0.7319899999999999,-0.010392,-0.16509000000000001,0.44001999999999997,0.016307,-0.18265,0.18893,0.010806,0.14922,0.44573,0.019039,0.18275,0.19827,0.014740000000000001,-0.19768,-0.001315,-0.075422,0.19901,-0.00037200000000000004,-0.044485000000000004,-0.0615,-0.0037719999999999997,-0.031105,0.06424400000000001,-0.003109,-0.032816000000000005,-0.12641,-0.33855999999999997,-0.042041,0.12403,-0.35331,-0.017023,-0.14085,-0.6872,-0.014837999999999999,0.13967000000000002,-0.67466,0.007104999999999999
8,8,0.0032259999999999997,0.7371,-0.010620000000000001,-0.16646,0.44295,0.019158,-0.18571,0.19802,0.005525,0.14862999999999998,0.45105,0.017504,0.18298,0.20367000000000002,0.01229,-0.19931,0.003038,-0.08767899999999999,0.20025,0.007308,-0.050622,-0.061702999999999994,0.001117,-0.031263,0.064199,0.002059,-0.033229,-0.12632000000000002,-0.33368000000000003,-0.040588,0.12451,-0.34786999999999996,-0.016398,-0.13994,-0.68192,-0.013531,0.14010999999999998,-0.66897,0.008149
9,9,0.0032259999999999997,0.7371,-0.010620000000000001,-0.16646,0.44295,0.019158,-0.18571,0.19802,0.005525,0.14862999999999998,0.45105,0.017504,0.18298,0.20367000000000002,0.01229,-0.19931,0.003038,-0.08767899999999999,0.20025,0.007308,-0.050622,-0.061702999999999994,0.001117,-0.031263,0.064199,0.002059,-0.033229,-0.12632000000000002,-0.33368000000000003,-0.040588,0.12451,-0.34786999999999996,-0.016398,-0.13994,-0.68192,-0.013531,0.14010999999999998,-0.66897,0.008149
