,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,-0.023011,0.73124,0.0068590000000000005,-0.19658,0.52062,-0.00873,-0.33359,0.61164,0.022185,0.16835,0.47178000000000003,-0.030092,0.37227,0.51546,-0.0567,-0.18018,0.70448,0.015929,0.21119000000000002,0.66978,-0.060848,-0.063864,0.001112,-0.030247000000000003,0.084548,0.000381,-0.040068,-0.070372,-0.36564,-0.19538,0.089064,-0.33687,0.09666,-0.09185499999999999,-0.66965,-0.35088,0.036782,-0.66257,0.24038
1,1,-0.023011,0.73124,0.0068590000000000005,-0.19658,0.52062,-0.00873,-0.33359,0.61164,0.022185,0.16835,0.47178000000000003,-0.030092,0.37227,0.51546,-0.0567,-0.18018,0.70448,0.015929,0.21119000000000002,0.66978,-0.060848,-0.063864,0.001112,-0.030247000000000003,0.084548,0.000381,-0.040068,-0.070372,-0.36564,-0.19538,0.089064,-0.33687,0.09666,-0.09185499999999999,-0.66965,-0.35088,0.036782,-0.66257,0.24038
2,2,-0.023011,0.73124,0.0068590000000000005,-0.19658,0.52062,-0.00873,-0.33359,0.61164,0.022185,0.16835,0.47178000000000003,-0.030092,0.37227,0.51546,-0.0567,-0.18018,0.70448,0.015929,0.21119000000000002,0.66978,-0.060848,-0.063864,0.001112,-0.030247000000000003,0.084548,0.000381,-0.040068,-0.070372,-0.36564,-0.19538,0.089064,-0.33687,0.09666,-0.09185499999999999,-0.66965,-0.35088,0.036782,-0.66257,0.24038
3,3,-0.023011,0.73124,0.0068590000000000005,-0.19658,0.52062,-0.00873,-0.33359,0.61164,0.022185,0.16835,0.47178000000000003,-0.030092,0.37227,0.51546,-0.0567,-0.18018,0.70448,0.015929,0.21119000000000002,0.66978,-0.060848,-0.063864,0.001112,-0.030247000000000003,0.084548,0.000381,-0.040068,-0.070372,-0.36564,-0.19538,0.089064,-0.33687,0.09666,-0.09185499999999999,-0.66965,-0.35088,0.036782,-0.66257,0.24038
4,4,-0.023254,0.73123,0.0066549999999999995,-0.19682,0.52053,-0.008741,-0.33418000000000003,0.61153,0.022135,0.16823,0.47181000000000006,-0.030088999999999998,0.3722,0.51582,-0.056884000000000004,-0.18116,0.70458,0.021518000000000002,0.21286999999999998,0.6673100000000001,-0.061652,-0.06389700000000001,0.000924,-0.030349,0.084413,0.000307,-0.039734,-0.070398,-0.36575,-0.19534,0.089032,-0.33683,0.09665599999999999,-0.091981,-0.6701199999999999,-0.35113,0.036762,-0.66254,0.24031
5,5,-0.023254,0.73123,0.0066549999999999995,-0.19682,0.52053,-0.008741,-0.33418000000000003,0.61153,0.022135,0.16823,0.47181000000000006,-0.030088999999999998,0.3722,0.51582,-0.056884000000000004,-0.18116,0.70458,0.021518000000000002,0.21286999999999998,0.6673100000000001,-0.061652,-0.06389700000000001,0.000924,-0.030349,0.084413,0.000307,-0.039734,-0.070398,-0.36575,-0.19534,0.089032,-0.33683,0.09665599999999999,-0.091981,-0.6701199999999999,-0.35113,0.036762,-0.66254,0.24031
6,6,-0.023254,0.73123,0.0066549999999999995,-0.19682,0.52053,-0.008741,-0.33418000000000003,0.61153,0.022135,0.16823,0.47181000000000006,-0.030088999999999998,0.3722,0.51582,-0.056884000000000004,-0.18116,0.70458,0.021518000000000002,0.21286999999999998,0.6673100000000001,-0.061652,-0.06389700000000001,0.000924,-0.030349,0.084413,0.000307,-0.039734,-0.070398,-0.36575,-0.19534,0.089032,-0.33683,0.09665599999999999,-0.091981,-0.6701199999999999,-0.35113,0.036762,-0.66254,0.24031
7,7,-0.023254,0.73123,0.0066549999999999995,-0.19682,0.52053,-0.008741,-0.33418000000000003,0.61153,0.022135,0.16823,0.47181000000000006,-0.030088999999999998,0.3722,0.51582,-0.056884000000000004,-0.18116,0.70458,0.021518000000000002,0.21286999999999998,0.6673100000000001,-0.061652,-0.06389700000000001,0.000924,-0.030349,0.084413,0.000307,-0.039734,-0.070398,-0.36575,-0.19534,0.089032,-0.33683,0.09665599999999999,-0.091981,-0.6701199999999999,-0.35113,0.036762,-0.66254,0.24031
8,8,-0.023513,0.73115,0.006351,-0.19695,0.52048,-0.008759000000000001,-0.33466,0.61133,0.022080000000000002,0.16813,0.47183,-0.030108999999999997,0.37223,0.51623,-0.057302,-0.17999,0.7017399999999999,0.021833,0.21439,0.66579,-0.062428,-0.063981,0.001103,-0.03005,0.084352,0.000356,-0.039693,-0.07042999999999999,-0.36573,-0.19534,0.08884299999999999,-0.33681,0.09681000000000001,-0.091478,-0.66811,-0.3498,0.036661,-0.66274,0.24035
9,9,-0.023513,0.73115,0.006351,-0.19695,0.52048,-0.008759000000000001,-0.33466,0.61133,0.022080000000000002,0.16813,0.47183,-0.030108999999999997,0.37223,0.51623,-0.057302,-0.17999,0.7017399999999999,0.021833,0.21439,0.66579,-0.062428,-0.063981,0.001103,-0.03005,0.084352,0.000356,-0.039693,-0.07042999999999999,-0.36573,-0.19534,0.08884299999999999,-0.33681,0.09681000000000001,-0.091478,-0.66811,-0.3498,0.036661,-0.66274,0.24035
10,10,-0.023513,0.73115,0.006351,-0.19695,0.52048,-0.008759000000000001,-0.33466,0.61133,0.022080000000000002,0.16813,0.47183,-0.030108999999999997,0.37223,0.51623,-0.057302,-0.17999,0.7017399999999999,0.021833,0.21439,0.66579,-0.062428,-0.063981,0.001103,-0.03005,0.084352,0.000356,-0.039693,-0.07042999999999999,-0.36573,-0.19534,0.08884299999999999,-0.33681,0.09681000000000001,-0.091478,-0.66811,-0.3498,0.036661,-0.66274,0.24035
11,11,-0.023513,0.73115,0.006351,-0.19695,0.52048,-0.008759000000000001,-0.33466,0.61133,0.022080000000000002,0.16813,0.47183,-0.030108999999999997,0.37223,0.51623,-0.057302,-0.17999,0.7017399999999999,0.021833,0.21439,0.66579,-0.062428,-0.063981,0.001103,-0.03005,0.084352,0.000356,-0.039693,-0.07042999999999999,-0.36573,-0.19534,0.08884299999999999,-0.33681,0.09681000000000001,-0.091478,-0.66811,-0.3498,0.036661,-0.66274,0.24035
