,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,-0.009095,0.76349,0.00046100000000000004,-0.18520999999999999,0.48757,-0.029663,-0.33601,0.49291,-0.13897,0.145,0.48331999999999997,-0.022888,0.26908000000000004,0.38642,-0.1418,-0.23614000000000002,0.64535,-0.14271,0.19404000000000002,0.54615,-0.24552,-0.075651,0.0008619999999999999,-0.037828,0.073041,0.000576,-0.036527,-0.07555,-0.373,0.004118,0.075028,-0.39385,0.010395999999999999,-0.08648600000000001,-0.68625,0.019854,0.06993300000000001,-0.69424,0.024382
1,1,-0.009095,0.76349,0.00046100000000000004,-0.18520999999999999,0.48757,-0.029663,-0.33601,0.49291,-0.13897,0.145,0.48331999999999997,-0.022888,0.26908000000000004,0.38642,-0.1418,-0.23614000000000002,0.64535,-0.14271,0.19404000000000002,0.54615,-0.24552,-0.075651,0.0008619999999999999,-0.037828,0.073041,0.000576,-0.036527,-0.07555,-0.373,0.004118,0.075028,-0.39385,0.010395999999999999,-0.08648600000000001,-0.68625,0.019854,0.06993300000000001,-0.69424,0.024382
2,2,-0.009095,0.76349,0.00046100000000000004,-0.18520999999999999,0.48757,-0.029663,-0.33601,0.49291,-0.13897,0.145,0.48331999999999997,-0.022888,0.26908000000000004,0.38642,-0.1418,-0.23614000000000002,0.64535,-0.14271,0.19404000000000002,0.54615,-0.24552,-0.075651,0.0008619999999999999,-0.037828,0.073041,0.000576,-0.036527,-0.07555,-0.373,0.004118,0.075028,-0.39385,0.010395999999999999,-0.08648600000000001,-0.68625,0.019854,0.06993300000000001,-0.69424,0.024382
3,3,-0.009095,0.76349,0.00046100000000000004,-0.18520999999999999,0.48757,-0.029663,-0.33601,0.49291,-0.13897,0.145,0.48331999999999997,-0.022888,0.26908000000000004,0.38642,-0.1418,-0.23614000000000002,0.64535,-0.14271,0.19404000000000002,0.54615,-0.24552,-0.075651,0.0008619999999999999,-0.037828,0.073041,0.000576,-0.036527,-0.07555,-0.373,0.004118,0.075028,-0.39385,0.010395999999999999,-0.08648600000000001,-0.68625,0.019854,0.06993300000000001,-0.69424,0.024382
4,4,-0.012232,0.7643800000000001,0.003851,-0.18605,0.48796999999999996,-0.030751999999999998,-0.33579000000000003,0.50388,-0.1402,0.14486,0.4838,-0.02285,0.27091,0.39150999999999997,-0.14247,-0.2182,0.6763399999999999,-0.12028,0.19666,0.55162,-0.24356999999999998,-0.07639299999999999,0.001492,-0.038672000000000005,0.07227,0.001082,-0.03626,-0.076125,-0.37188000000000004,0.003714,0.075089,-0.39393,0.010203,-0.086716,-0.68658,0.020046,0.070036,-0.69442,0.024376
5,5,-0.012232,0.7643800000000001,0.003851,-0.18605,0.48796999999999996,-0.030751999999999998,-0.33579000000000003,0.50388,-0.1402,0.14486,0.4838,-0.02285,0.27091,0.39150999999999997,-0.14247,-0.2182,0.6763399999999999,-0.12028,0.19666,0.55162,-0.24356999999999998,-0.07639299999999999,0.001492,-0.038672000000000005,0.07227,0.001082,-0.03626,-0.076125,-0.37188000000000004,0.003714,0.075089,-0.39393,0.010203,-0.086716,-0.68658,0.020046,0.070036,-0.69442,0.024376
6,6,-0.012232,0.7643800000000001,0.003851,-0.18605,0.48796999999999996,-0.030751999999999998,-0.33579000000000003,0.50388,-0.1402,0.14486,0.4838,-0.02285,0.27091,0.39150999999999997,-0.14247,-0.2182,0.6763399999999999,-0.12028,0.19666,0.55162,-0.24356999999999998,-0.07639299999999999,0.001492,-0.038672000000000005,0.07227,0.001082,-0.03626,-0.076125,-0.37188000000000004,0.003714,0.075089,-0.39393,0.010203,-0.086716,-0.68658,0.020046,0.070036,-0.69442,0.024376
7,7,-0.012232,0.7643800000000001,0.003851,-0.18605,0.48796999999999996,-0.030751999999999998,-0.33579000000000003,0.50388,-0.1402,0.14486,0.4838,-0.02285,0.27091,0.39150999999999997,-0.14247,-0.2182,0.6763399999999999,-0.12028,0.19666,0.55162,-0.24356999999999998,-0.07639299999999999,0.001492,-0.038672000000000005,0.07227,0.001082,-0.03626,-0.076125,-0.37188000000000004,0.003714,0.075089,-0.39393,0.010203,-0.086716,-0.68658,0.020046,0.070036,-0.69442,0.024376
8,8,-0.0154,0.76477,0.006252000000000001,-0.18673,0.48856000000000005,-0.031251999999999995,-0.33518000000000003,0.5141,-0.14027,0.14461,0.48431,-0.02281,0.2733,0.39473,-0.14256,-0.21806999999999999,0.67899,-0.11564,0.19872,0.55652,-0.24078000000000002,-0.077528,0.002169,-0.039251999999999995,0.070727,0.001707,-0.036577,-0.076237,-0.37797,0.004445,0.07510800000000001,-0.39408000000000004,0.010095999999999999,-0.08695599999999999,-0.68707,0.020048,0.07002799999999999,-0.69442,0.024378999999999998
9,9,-0.0154,0.76477,0.006252000000000001,-0.18673,0.48856000000000005,-0.031251999999999995,-0.33518000000000003,0.5141,-0.14027,0.14461,0.48431,-0.02281,0.2733,0.39473,-0.14256,-0.21806999999999999,0.67899,-0.11564,0.19872,0.55652,-0.24078000000000002,-0.077528,0.002169,-0.039251999999999995,0.070727,0.001707,-0.036577,-0.076237,-0.37797,0.004445,0.07510800000000001,-0.39408000000000004,0.010095999999999999,-0.08695599999999999,-0.68707,0.020048,0.07002799999999999,-0.69442,0.024378999999999998
10,10,-0.0154,0.76477,0.006252000000000001,-0.18673,0.48856000000000005,-0.031251999999999995,-0.33518000000000003,0.5141,-0.14027,0.14461,0.48431,-0.02281,0.2733,0.39473,-0.14256,-0.21806999999999999,0.67899,-0.11564,0.19872,0.55652,-0.24078000000000002,-0.077528,0.002169,-0.039251999999999995,0.070727,0.001707,-0.036577,-0.076237,-0.37797,0.004445,0.07510800000000001,-0.39408000000000004,0.010095999999999999,-0.08695599999999999,-0.68707,0.020048,0.07002799999999999,-0.69442,0.024378999999999998
11,11,-0.0154,0.76477,0.006252000000000001,-0.18673,0.48856000000000005,-0.031251999999999995,-0.33518000000000003,0.5141,-0.14027,0.14461,0.48431,-0.02281,0.2733,0.39473,-0.14256,-0.21806999999999999,0.67899,-0.11564,0.19872,0.55652,-0.24078000000000002,-0.077528,0.002169,-0.039251999999999995,0.070727,0.001707,-0.036577,-0.076237,-0.37797,0.004445,0.07510800000000001,-0.39408000000000004,0.010095999999999999,-0.08695599999999999,-0.68707,0.020048,0.07002799999999999,-0.69442,0.024378999999999998
12,12,-0.019033,0.7649199999999999,0.008768000000000001,-0.18725999999999998,0.48895,-0.031428,-0.33441,0.52199,-0.1399,0.14435,0.48488000000000003,-0.022559,0.27497,0.39718000000000003,-0.14307,-0.21356999999999998,0.68789,-0.10795999999999999,0.20027,0.56204,-0.23738,-0.078499,0.002724,-0.039958999999999995,0.06947,0.002199,-0.036567,-0.076498,-0.37495,0.003675,0.07511699999999999,-0.39408000000000004,0.009983,-0.086764,-0.6875600000000001,0.020172,0.06981799999999999,-0.6943,0.024256
13,13,-0.019033,0.7649199999999999,0.008768000000000001,-0.18725999999999998,0.48895,-0.031428,-0.33441,0.52199,-0.1399,0.14435,0.48488000000000003,-0.022559,0.27497,0.39718000000000003,-0.14307,-0.21356999999999998,0.68789,-0.10795999999999999,0.20027,0.56204,-0.23738,-0.078499,0.002724,-0.039958999999999995,0.06947,0.002199,-0.036567,-0.076498,-0.37495,0.003675,0.07511699999999999,-0.39408000000000004,0.009983,-0.086764,-0.6875600000000001,0.020172,0.06981799999999999,-0.6943,0.024256
14,14,-0.019033,0.7649199999999999,0.008768000000000001,-0.18725999999999998,0.48895,-0.031428,-0.33441,0.52199,-0.1399,0.14435,0.48488000000000003,-0.022559,0.27497,0.39718000000000003,-0.14307,-0.21356999999999998,0.68789,-0.10795999999999999,0.20027,0.56204,-0.23738,-0.078499,0.002724,-0.039958999999999995,0.06947,0.002199,-0.036567,-0.076498,-0.37495,0.003675,0.07511699999999999,-0.39408000000000004,0.009983,-0.086764,-0.6875600000000001,0.020172,0.06981799999999999,-0.6943,0.024256
15,15,-0.019033,0.7649199999999999,0.008768000000000001,-0.18725999999999998,0.48895,-0.031428,-0.33441,0.52199,-0.1399,0.14435,0.48488000000000003,-0.022559,0.27497,0.39718000000000003,-0.14307,-0.21356999999999998,0.68789,-0.10795999999999999,0.20027,0.56204,-0.23738,-0.078499,0.002724,-0.039958999999999995,0.06947,0.002199,-0.036567,-0.076498,-0.37495,0.003675,0.07511699999999999,-0.39408000000000004,0.009983,-0.086764,-0.6875600000000001,0.020172,0.06981799999999999,-0.6943,0.024256
16,16,-0.021700999999999998,0.7651600000000001,0.010539,-0.18750999999999998,0.48913999999999996,-0.031663,-0.33441,0.52786,-0.13813,0.14445,0.48503999999999997,-0.022445,0.27762,0.40033,-0.14328,-0.21193,0.69185,-0.10304,0.20193,0.56803,-0.23208,-0.079417,0.0030489999999999996,-0.04047,0.068185,0.002574,-0.036476999999999996,-0.07665,-0.37404,0.0034490000000000002,0.074985,-0.39449,0.009946,-0.086796,-0.68757,0.020096,0.069749,-0.69429,0.024363
17,17,-0.021700999999999998,0.7651600000000001,0.010539,-0.18750999999999998,0.48913999999999996,-0.031663,-0.33441,0.52786,-0.13813,0.14445,0.48503999999999997,-0.022445,0.27762,0.40033,-0.14328,-0.21193,0.69185,-0.10304,0.20193,0.56803,-0.23208,-0.079417,0.0030489999999999996,-0.04047,0.068185,0.002574,-0.036476999999999996,-0.07665,-0.37404,0.0034490000000000002,0.074985,-0.39449,0.009946,-0.086796,-0.68757,0.020096,0.069749,-0.69429,0.024363
18,18,-0.021700999999999998,0.7651600000000001,0.010539,-0.18750999999999998,0.48913999999999996,-0.031663,-0.33441,0.52786,-0.13813,0.14445,0.48503999999999997,-0.022445,0.27762,0.40033,-0.14328,-0.21193,0.69185,-0.10304,0.20193,0.56803,-0.23208,-0.079417,0.0030489999999999996,-0.04047,0.068185,0.002574,-0.036476999999999996,-0.07665,-0.37404,0.0034490000000000002,0.074985,-0.39449,0.009946,-0.086796,-0.68757,0.020096,0.069749,-0.69429,0.024363
