,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,0.017822,0.74929,-0.045583,-0.17245,0.50116,-0.023318000000000002,-0.23049,0.26687,0.002127,0.20319,0.47806000000000004,-0.010926,0.21058000000000002,0.29374,-0.12434,-0.24054,0.084575,-0.088989,0.14866,0.37822,-0.30906,-0.071124,0.001825,-0.036199,0.072772,-0.000563,-0.037081,-0.1135,-0.33068000000000003,-0.014333000000000002,0.11166,-0.35502,0.011394,-0.1261,-0.66614,0.031789,0.12203,-0.66478,0.056433000000000004
1,1,0.017822,0.74929,-0.045583,-0.17245,0.50116,-0.023318000000000002,-0.23049,0.26687,0.002127,0.20319,0.47806000000000004,-0.010926,0.21058000000000002,0.29374,-0.12434,-0.24054,0.084575,-0.088989,0.14866,0.37822,-0.30906,-0.071124,0.001825,-0.036199,0.072772,-0.000563,-0.037081,-0.1135,-0.33068000000000003,-0.014333000000000002,0.11166,-0.35502,0.011394,-0.1261,-0.66614,0.031789,0.12203,-0.66478,0.056433000000000004
2,2,0.017822,0.74929,-0.045583,-0.17245,0.50116,-0.023318000000000002,-0.23049,0.26687,0.002127,0.20319,0.47806000000000004,-0.010926,0.21058000000000002,0.29374,-0.12434,-0.24054,0.084575,-0.088989,0.14866,0.37822,-0.30906,-0.071124,0.001825,-0.036199,0.072772,-0.000563,-0.037081,-0.1135,-0.33068000000000003,-0.014333000000000002,0.11166,-0.35502,0.011394,-0.1261,-0.66614,0.031789,0.12203,-0.66478,0.056433000000000004
3,3,0.017639,0.74933,-0.045894,-0.17249,0.50111,-0.023318000000000002,-0.23044,0.26677,0.002058,0.20334000000000002,0.47791000000000006,-0.011023,0.21049,0.2937,-0.12412999999999999,-0.24049,0.084526,-0.089088,0.14606,0.37915,-0.30665,-0.07111,0.00183,-0.036176,0.072766,-0.000558,-0.037067,-0.11344000000000001,-0.33116,-0.014266,0.11175,-0.35508,0.011340000000000001,-0.12582000000000002,-0.66555,0.031764,0.12158,-0.66594,0.056124
4,4,0.017639,0.74933,-0.045894,-0.17249,0.50111,-0.023318000000000002,-0.23044,0.26677,0.002058,0.20334000000000002,0.47791000000000006,-0.011023,0.21049,0.2937,-0.12412999999999999,-0.24049,0.084526,-0.089088,0.14606,0.37915,-0.30665,-0.07111,0.00183,-0.036176,0.072766,-0.000558,-0.037067,-0.11344000000000001,-0.33116,-0.014266,0.11175,-0.35508,0.011340000000000001,-0.12582000000000002,-0.66555,0.031764,0.12158,-0.66594,0.056124
5,5,0.017639,0.74933,-0.045894,-0.17249,0.50111,-0.023318000000000002,-0.23044,0.26677,0.002058,0.20334000000000002,0.47791000000000006,-0.011023,0.21049,0.2937,-0.12412999999999999,-0.24049,0.084526,-0.089088,0.14606,0.37915,-0.30665,-0.07111,0.00183,-0.036176,0.072766,-0.000558,-0.037067,-0.11344000000000001,-0.33116,-0.014266,0.11175,-0.35508,0.011340000000000001,-0.12582000000000002,-0.66555,0.031764,0.12158,-0.66594,0.056124
6,6,0.017523,0.74942,-0.046244,-0.17260999999999999,0.5010600000000001,-0.023400999999999998,-0.23046999999999998,0.26669,0.0019210000000000002,0.20344,0.47778999999999994,-0.011033,0.21039000000000002,0.29347,-0.1233,-0.24039000000000002,0.084506,-0.08882899999999999,0.14175,0.38076,-0.30895,-0.071092,0.0018399999999999998,-0.036213999999999996,0.072784,-0.000535,-0.037142,-0.11348,-0.33105999999999997,-0.014388999999999999,0.11179000000000001,-0.35517,0.011417,-0.1257,-0.6654,0.031916,0.1218,-0.66635,0.056037000000000003
7,7,0.017523,0.74942,-0.046244,-0.17260999999999999,0.5010600000000001,-0.023400999999999998,-0.23046999999999998,0.26669,0.0019210000000000002,0.20344,0.47778999999999994,-0.011033,0.21039000000000002,0.29347,-0.1233,-0.24039000000000002,0.084506,-0.08882899999999999,0.14175,0.38076,-0.30895,-0.071092,0.0018399999999999998,-0.036213999999999996,0.072784,-0.000535,-0.037142,-0.11348,-0.33105999999999997,-0.014388999999999999,0.11179000000000001,-0.35517,0.011417,-0.1257,-0.6654,0.031916,0.1218,-0.66635,0.056037000000000003
8,8,0.017523,0.74942,-0.046244,-0.17260999999999999,0.5010600000000001,-0.023400999999999998,-0.23046999999999998,0.26669,0.0019210000000000002,0.20344,0.47778999999999994,-0.011033,0.21039000000000002,0.29347,-0.1233,-0.24039000000000002,0.084506,-0.08882899999999999,0.14175,0.38076,-0.30895,-0.071092,0.0018399999999999998,-0.036213999999999996,0.072784,-0.000535,-0.037142,-0.11348,-0.33105999999999997,-0.014388999999999999,0.11179000000000001,-0.35517,0.011417,-0.1257,-0.6654,0.031916,0.1218,-0.66635,0.056037000000000003
9,9,0.017402,0.74947,-0.046517,-0.17271,0.50103,-0.023393,-0.23044,0.26663000000000003,0.0018969999999999998,0.20349,0.47768999999999995,-0.011106999999999999,0.21033000000000002,0.29359,-0.1237,-0.24034,0.084422,-0.08884600000000001,0.14138,0.38311,-0.308,-0.071062,0.001887,-0.036196,0.072795,-0.000471,-0.037212,-0.11342,-0.33084,-0.014427,0.11179000000000001,-0.35528000000000004,0.011489,-0.12555999999999998,-0.6651100000000001,0.031596,0.1218,-0.66577,0.055915999999999993
