,FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0,-0.03308,0.7275699999999999,-0.08920399999999999,-0.20697,0.48848,-0.06131,-0.29816,0.27321,-0.048655000000000004,0.15673,0.50957,-0.06479700000000001,0.28709,0.31006999999999996,-0.025294999999999998,-0.16985,0.10704000000000001,-0.14941,0.1539,0.16574,-0.15161,-0.077053,-0.008539,-0.033661,0.07899,0.003333,-0.035443999999999996,-0.10393,-0.4637,0.013646,0.12675,-0.45946000000000004,0.016498,-0.12604,-0.84244,0.05388099999999999,0.15686,-0.8379,0.056251999999999996
1,1,-0.03308,0.7275699999999999,-0.08920399999999999,-0.20697,0.48848,-0.06131,-0.29816,0.27321,-0.048655000000000004,0.15673,0.50957,-0.06479700000000001,0.28709,0.31006999999999996,-0.025294999999999998,-0.16985,0.10704000000000001,-0.14941,0.1539,0.16574,-0.15161,-0.077053,-0.008539,-0.033661,0.07899,0.003333,-0.035443999999999996,-0.10393,-0.4637,0.013646,0.12675,-0.45946000000000004,0.016498,-0.12604,-0.84244,0.05388099999999999,0.15686,-0.8379,0.056251999999999996
2,2,-0.03308,0.7275699999999999,-0.08920399999999999,-0.20697,0.48848,-0.06131,-0.29816,0.27321,-0.048655000000000004,0.15673,0.50957,-0.06479700000000001,0.28709,0.31006999999999996,-0.025294999999999998,-0.16985,0.10704000000000001,-0.14941,0.1539,0.16574,-0.15161,-0.077053,-0.008539,-0.033661,0.07899,0.003333,-0.035443999999999996,-0.10393,-0.4637,0.013646,0.12675,-0.45946000000000004,0.016498,-0.12604,-0.84244,0.05388099999999999,0.15686,-0.8379,0.056251999999999996
3,3,-0.03308,0.7275699999999999,-0.08920399999999999,-0.20697,0.48848,-0.06131,-0.29816,0.27321,-0.048655000000000004,0.15673,0.50957,-0.06479700000000001,0.28709,0.31006999999999996,-0.025294999999999998,-0.16985,0.10704000000000001,-0.14941,0.1539,0.16574,-0.15161,-0.077053,-0.008539,-0.033661,0.07899,0.003333,-0.035443999999999996,-0.10393,-0.4637,0.013646,0.12675,-0.45946000000000004,0.016498,-0.12604,-0.84244,0.05388099999999999,0.15686,-0.8379,0.056251999999999996
4,4,-0.03319,0.72773,-0.089341,-0.20728000000000002,0.48866000000000004,-0.061651,-0.30189,0.27416,-0.049124,0.15677,0.50998,-0.065329,0.28729,0.31034,-0.026133,-0.17068,0.10824,-0.14618,0.15168,0.16717,-0.15109,-0.077102,-0.00835,-0.033601,0.078986,0.003887,-0.035245,-0.10396,-0.46355,0.013563999999999998,0.1269,-0.45616,0.015359000000000001,-0.12605999999999998,-0.8424299999999999,0.053895000000000005,0.15679,-0.8381299999999999,0.056126999999999996
5,5,-0.03319,0.72773,-0.089341,-0.20728000000000002,0.48866000000000004,-0.061651,-0.30189,0.27416,-0.049124,0.15677,0.50998,-0.065329,0.28729,0.31034,-0.026133,-0.17068,0.10824,-0.14618,0.15168,0.16717,-0.15109,-0.077102,-0.00835,-0.033601,0.078986,0.003887,-0.035245,-0.10396,-0.46355,0.013563999999999998,0.1269,-0.45616,0.015359000000000001,-0.12605999999999998,-0.8424299999999999,0.053895000000000005,0.15679,-0.8381299999999999,0.056126999999999996
6,6,-0.03319,0.72773,-0.089341,-0.20728000000000002,0.48866000000000004,-0.061651,-0.30189,0.27416,-0.049124,0.15677,0.50998,-0.065329,0.28729,0.31034,-0.026133,-0.17068,0.10824,-0.14618,0.15168,0.16717,-0.15109,-0.077102,-0.00835,-0.033601,0.078986,0.003887,-0.035245,-0.10396,-0.46355,0.013563999999999998,0.1269,-0.45616,0.015359000000000001,-0.12605999999999998,-0.8424299999999999,0.053895000000000005,0.15679,-0.8381299999999999,0.056126999999999996
7,7,-0.03319,0.72773,-0.089341,-0.20728000000000002,0.48866000000000004,-0.061651,-0.30189,0.27416,-0.049124,0.15677,0.50998,-0.065329,0.28729,0.31034,-0.026133,-0.17068,0.10824,-0.14618,0.15168,0.16717,-0.15109,-0.077102,-0.00835,-0.033601,0.078986,0.003887,-0.035245,-0.10396,-0.46355,0.013563999999999998,0.1269,-0.45616,0.015359000000000001,-0.12605999999999998,-0.8424299999999999,0.053895000000000005,0.15679,-0.8381299999999999,0.056126999999999996
8,8,-0.033488,0.7277399999999999,-0.089518,-0.20744,0.48872,-0.06216699999999999,-0.30374,0.27488,-0.04899,0.15674000000000002,0.51046,-0.065558,0.28703,0.31049,-0.026264,-0.19065,0.090379,-0.13337000000000002,0.15164,0.16702,-0.1511,-0.077098,-0.008118,-0.033487,0.078996,0.004326,-0.034697000000000006,-0.10393,-0.4634,0.013493000000000002,0.12687,-0.45614,0.015394999999999999,-0.12658,-0.84331,0.053439,0.15671,-0.83844,0.056162000000000004
9,9,-0.033488,0.7277399999999999,-0.089518,-0.20744,0.48872,-0.06216699999999999,-0.30374,0.27488,-0.04899,0.15674000000000002,0.51046,-0.065558,0.28703,0.31049,-0.026264,-0.19065,0.090379,-0.13337000000000002,0.15164,0.16702,-0.1511,-0.077098,-0.008118,-0.033487,0.078996,0.004326,-0.034697000000000006,-0.10393,-0.4634,0.013493000000000002,0.12687,-0.45614,0.015394999999999999,-0.12658,-0.84331,0.053439,0.15671,-0.83844,0.056162000000000004
