nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
481.85959541178045,125.44858732112188,0.9990736246109009,473.6429605146951,117.71210696446757,0.9971808195114136,490.21419577489524,120.14974126556041,0.9959751963615417,460.067523916645,126.76344400250031,0.9094640612602234,498.63127469322535,127.06142945048411,0.7863945960998535,434.28374558922656,175.42198210838706,0.9997184872627258,509.4838958549896,177.559811484489,0.9995636343955994,406.34666788652385,237.27515907139167,0.99775630235672,528.4232285592759,236.82129974958963,0.9930665493011475,394.3033656637782,289.04067458809584,0.9972454309463501,531.379873993491,292.0518048356943,0.9964011907577515,435.90857250824297,297.3135720338339,0.9968037605285645,489.15866063488744,301.0684916574204,0.9936151504516602,426.74069359793236,401.1338918960512,0.9998687505722046,494.4391238396976,403.4902989725195,0.9996304512023926,411.5273896849825,502.05087149653457,0.9959379434585571,505.9001579681206,510.73963566049065,0.9927693605422974
