FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,302.76908046092416,953.2121269007451,355.8090399455652,1031.8196503963654,346.9184155209942,938.1046328239806,288.5249204226371,1080.4431663586058,290.49944994198484,884.9210937858767,187.2342537531462,1083.2041331339549,183.75768193962978,884.3030563231167,567.9666157041631,1024.6171860200882,567.6839878593216,939.7604753548919,717.0917196484628,1025.2110296133071,734.1602679625909,941.1682765716845,868.2614405102476,1025.9948340310148,857.6004560096055,951.5035759605615
1,302.64464047237243,954.009473858118,354.12338772737775,1034.3624552797519,349.79818267226995,937.0133592099675,288.0071172726635,1080.3107250025832,291.9249836924172,886.4545812333533,187.3413771491677,1082.8440732486454,185.83542425703783,880.6538457260862,561.9020554303193,1021.0228895738142,563.8340152162568,940.1159730752894,717.008231948039,1026.3206312640636,720.2475973161515,942.0132067341914,865.6173954580478,1026.4144590267094,860.5216368587181,950.1058899419086
2,302.61925691125913,953.4406481763181,353.83067047952517,1034.111466250115,350.8310037719568,937.1294401394455,289.8816302104796,1075.6373554709028,290.41133073278456,886.9617093861935,187.22720469857998,1082.5724582826278,187.4362232967223,884.1043532551605,561.9219101110887,1020.7795328536864,562.6669965515831,940.2240658437041,717.2907807706081,1025.7664526743893,726.1819583510855,935.9210039148604,864.1600091187634,1026.2449875830905,861.0829996969671,951.0791789215335
3,303.5523673058796,953.5450721084853,354.77621884587836,1034.4940019617354,354.6033459056958,929.7033893212425,292.6459257732907,1074.202154357148,294.4740495818179,897.3207445445962,186.76917754472154,1083.7676943653564,184.13364479848715,885.0942044675044,560.7374131260984,1020.7435413952,556.1607792907635,942.8153634053833,716.0762754125309,1026.058844258731,718.9601276134794,941.3029956467269,864.2308271380797,1025.8730466956167,860.6823474006007,949.7600990984915
4,302.8405112376914,953.9988830700944,354.6841485230603,1034.0543456851867,352.4689104653149,936.3069111349652,291.483760281564,1073.8039194705468,295.4947762557527,896.9641234364955,187.01518794185006,1084.2119370235582,183.71815372660504,884.7698770560911,561.178017208263,1020.8171468338137,563.9930600958776,941.5859521197362,715.7490187348562,1026.173285849387,718.8511009861186,941.3334764512824,864.816286411955,1025.3396205075255,861.3234859015138,950.0117621607504
5,302.8059316270528,953.7076606161887,355.54523681323144,1033.4203070108722,352.103155208037,936.9486177712132,290.74606623234143,1074.6321642985683,293.4653574809606,887.4832787888616,187.06232070922852,1084.6941690213712,189.24666507656457,882.5949826545351,561.5721052985817,1021.0699292476523,562.6023929140812,939.8978851789241,715.8567113591108,1026.0297693705227,719.3268766762841,941.1522181817139,864.3879039947946,1025.0983827522273,861.2097795483969,949.8436280193793
6,303.0299771808679,953.1482404474824,354.50611000408276,1034.197929432776,352.47447684775403,936.3269114722057,289.68198244841415,1074.3547790213424,295.2123533330751,896.9783292457867,187.15666861465908,1084.571865062167,185.8204635997122,885.1892915006774,563.9299417255138,1018.9273369513743,564.334298693157,940.8331182229002,715.9341639009036,1025.78239132603,719.0466851282802,940.9266365494123,864.0770250179057,1025.2209208065933,860.6524234072284,949.8881814411509
7,302.8419202449883,952.8017715353199,353.60162643214346,1034.0892272097149,352.7824226250419,935.908830966431,289.5784873801183,1074.4285573405787,296.4508868193905,896.728194528954,187.15033544830598,1084.4381603994939,186.16408592392781,885.2759864240951,563.4078375539792,1019.0994534012503,556.6881766151854,941.9602971914321,716.0517329698421,1025.7039385031112,718.8701466931168,940.6101345087483,863.1088066349104,1025.6153913353578,860.9572270446697,949.8657917188075
8,303.1920612369929,953.1905121141108,354.077179788458,1033.8719519195445,351.10538785262287,936.1547546610949,289.0229867555695,1073.8126563325163,296.5456867590062,896.8353616797162,186.60502551590977,1084.8443666299768,186.75280185297655,885.4351674345467,563.127855615901,1018.7971854227419,556.5134302444359,942.2420475362068,715.8347083440217,1025.6078114954537,718.8443907897711,940.7059978230047,863.1073534287153,1025.6438244799322,861.0346474418094,949.7874855417089
9,302.8545798808917,953.5189435904207,353.0819304308748,1033.6206157832878,350.92260799730394,935.9153748679739,288.6985658390159,1074.0086222360628,296.81192484881694,897.1390073217075,186.9119882025551,1084.293476135568,186.49277169930764,885.1083655430937,563.302473408038,1018.8187329406514,556.5217557096047,942.0107958230966,715.8307143708664,1025.6063463826288,718.829389951629,940.7031321753307,863.6120787274542,1025.7974958454836,860.9785242167499,949.8055135599399
10,302.68732991113154,953.5123835443837,353.80184744052366,1033.731887671634,351.0983267438117,935.7748235944963,289.83192687536865,1073.9169914699671,296.1662271645971,896.7329706084107,187.0893958827144,1083.9675753086829,185.70859350990722,885.0550204353417,562.8810250278567,1018.8727120561341,556.6024521826457,942.4831231738784,715.8301438032728,1025.5010950451472,718.8850618121837,940.745944682506,863.3453444045604,1025.5771652098354,860.7960765228469,949.8694080854497
11,302.2609806432835,953.6561341184103,353.4941052460391,1031.9263870272894,350.9671310206538,935.7520087338125,287.3226337160028,1074.568828103474,296.78591714568813,897.2965426028082,186.3498063453307,1081.5586378782834,185.0988938191467,884.9396730713071,567.3594068891825,1023.7422533336587,556.5065405737748,942.1425436385672,715.7146185985312,1025.4099405416227,718.518452042876,940.555512304257,862.9843753522022,1025.5405333530896,860.9799921559108,949.5718327731793
12,302.4828698266157,951.0357280341603,357.5056454543174,1031.9733257980404,351.6362300123753,938.0421435421307,290.1317119288351,1081.7010134795762,289.00854911853804,887.1269590446478,187.11713805775338,1083.8828368961242,184.20764312942563,878.9348257542708,565.0257790693225,1020.9810914790079,556.0095078923457,937.6916593597883,716.8511249557117,1023.2561278220576,721.2018809920014,942.3946540378456,864.3492513887284,1026.0702987771801,857.278343146117,949.4191758199969
13,302.58330043797685,950.6742487787587,357.39904039082813,1031.818056127589,351.2476145492573,938.4214032668564,290.3585691352814,1081.764162667616,289.0507671023841,887.4273165913736,187.5339919289935,1083.2029545858975,180.71870223753473,882.1747683848116,564.1671645780843,1020.9572379892141,554.1845688739276,937.9273420637974,716.1183554422405,1023.1107977783741,720.318772275054,942.5336540945308,864.0976310799429,1026.3429214286946,856.9970633676675,949.4612160822121
14,303.1804958586575,950.632577149155,357.50469450832804,1031.886263923729,351.47965072810416,938.6536122139196,290.47523078744837,1081.774602773696,289.11101421857217,886.6978114882785,187.80626048967338,1083.1806805657604,183.82013397812068,879.258592817207,564.2036072392457,1020.8968871801238,554.4466361949906,937.8671015754156,716.1345992069715,1023.1067616548896,720.3823369873205,942.5035917014432,864.1832630966047,1026.3496778994077,856.991581699783,949.4590581015224
15,302.9763585600338,950.7944216647629,357.8199505154891,1031.9577530882623,351.6621975346876,938.4468886959124,289.82578791629504,1081.7472943621992,289.62606129937734,886.9140535308368,188.35037236405907,1082.9874040658294,183.8099789464427,879.4923005114576,563.9878603633886,1020.8976567343349,555.0490752122182,937.8070332949693,716.1522010832986,1023.1214047108916,719.9217308947261,942.6815538034994,864.081988688098,1026.411983537639,856.962977311391,949.4723127310457
16,303.15787405899505,950.9271199873141,357.5542749571087,1032.0370777138537,351.4907942078668,938.6164395166268,289.8567130816773,1081.9535591075037,289.56513110930956,886.8838337289333,188.3276548001174,1082.9764742434331,183.36829366547542,880.20423502365,563.8040920599849,1020.8382988116218,554.8504909024282,937.8651063850398,716.203935223841,1023.1190556870237,720.1660704395705,942.4301678883863,864.1834559645237,1026.3536938422749,856.947527117785,949.4624592082454
17,303.3306408548541,950.6074253729738,357.7558540770849,1031.0763161888376,351.65750173660496,938.3529869376694,290.3575669587511,1081.7511367517566,290.11675746605204,886.5348274404735,188.50684382980603,1082.8275601220955,179.11599741335496,883.8400181105346,563.673892821075,1021.0365020729531,554.693801790592,937.4502238344394,716.1694118663455,1023.0931168667628,720.1210089932802,942.3720342564636,864.1906289099406,1026.3531920175883,856.9330620238622,949.4551349894954
