FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,256.9929982595853,956.4226559450485,359.2702127960165,1050.6782961136976,352.7648140519121,903.1668877864392,481.4275238076794,1090.2362603181255,485.37000658608224,876.2450521610662,612.0619042177038,1091.7763145385115,607.047818485255,886.9469788808494,585.5806116536937,1048.0896765199504,594.7713314448283,945.6962743530722,814.3799982951427,1060.1324777091627,815.6691549224257,937.3696533920659,1005.9354952748946,1084.1263981131751,1015.6731380070759,921.9504928869154
1,258.3629390880252,956.1426418060595,359.4446216479079,1051.1471053101752,357.12652070004543,908.5444653445882,484.6013194407846,1087.8182722171557,486.02549231718973,876.8946628724715,607.6529067576473,1095.7264685928603,606.5972174159572,886.9161906582218,586.6122155257722,1047.1403957481862,596.5175890581505,945.1561629991161,811.0587457624616,1063.0906288769208,815.1309322163714,937.9930205558873,1006.0782429827825,1084.177425477016,1012.1188903133952,917.9923146827357
2,258.96518121925226,956.729494160716,355.8182577596994,1054.7367662686272,352.99663325435006,904.6251365106655,484.5693971214741,1087.9220251437937,486.546589289592,876.9897566325169,608.689928092014,1095.0168218899964,606.4310027719008,886.6919947616499,584.6994111906877,1046.9085581244835,595.1893760075959,946.1748348238888,811.0241474007754,1062.2280378993341,816.1381521088558,936.1678478456788,1006.5264720445491,1084.2084336683736,1014.9313599545561,922.0600090615458
3,258.1060939337404,955.3409170000805,359.0004468305213,1050.1285034448763,353.16617085192695,904.53398469789,482.1674267554314,1089.0800992922254,487.28194510828223,878.5577361186054,612.730421257267,1092.3332054031675,607.7814773341304,886.9911206180257,586.9856041336556,1046.465743581308,596.1745024781543,945.1666475025545,813.6480544974496,1062.1131597346546,813.6920036048045,937.4036375518059,1007.9565354286461,1084.3106821299825,1012.6009047449952,917.548844269494
4,258.52819675896967,955.6240658616425,355.2267773904788,1055.1841207780355,353.66578849921456,907.3692686149603,484.43803665696873,1087.0650875139202,486.462835056419,877.7225794291164,608.0415168633231,1095.4290722153978,607.023051029994,887.0023618946174,588.4158704308757,1046.485383358184,595.0250860246476,944.7732963253698,813.7933700943489,1062.306294718006,816.664656079792,936.4927692399316,1008.1460442313602,1084.5709313722678,1014.720791046579,921.4242990957649
5,258.71836251803273,955.2462820127378,355.36834847012483,1055.4089368922496,353.6675698487439,907.303292795107,484.4407019844601,1087.037486483471,486.40875971363795,877.6215444953017,609.9282070998253,1095.8997972251561,607.4431816468158,887.1701388390603,585.7102653543102,1046.5248277203114,594.8370880206322,943.8441672454767,810.7815597395282,1062.0450333336712,815.6980837709107,936.5981282073728,1007.670181482759,1084.3295066099147,1014.5723068574624,920.6142010152735
6,258.5518277668054,955.7730781953182,355.20972733069766,1055.4950637312868,353.6894978596423,907.3602357706019,484.1993224264276,1087.2479639326625,487.837648478534,877.932264789074,607.874477173169,1095.2929963301772,606.7941328825038,887.1462604598383,585.5838743359897,1046.7726557925728,594.2870608603845,944.2854003009335,810.5555212172171,1061.7126767272725,815.4520934641903,936.504841285274,994.5847749152016,1084.2137748051182,1014.358019884603,920.6605794375474
7,258.50884567776643,955.906688681777,355.40674693252697,1055.3234921580813,354.21148818553036,907.6234165839112,484.15937733743215,1086.9339599160917,488.0393454622385,878.0034196280453,608.2760067506946,1095.449756675569,607.5908381111135,886.9619730795946,584.8468280768673,1046.6413828942989,593.4578105098094,944.5519351328585,810.3644775073146,1061.9498334572124,815.7197747149919,936.7990000190147,994.1992105154128,1084.2851603758152,1012.5339340388541,917.0236544640603
8,258.4702627184487,955.9555311574383,355.50060731071795,1055.5727093295084,353.876119001014,907.5825104723951,484.7911938889284,1087.006131858181,488.34343388114695,877.9732509503726,608.3995761548899,1095.5026642002665,607.8826901320518,886.84236726894,585.0532812972992,1046.55776383332,593.4580020383678,944.7849580314911,810.585016615214,1061.876326230937,815.9106911856423,936.7352460851397,994.3032252556015,1084.4043148133267,1012.5978911837614,916.9061306204366
9,258.16420075177217,956.2014292899868,359.5947760196284,1051.815769887864,353.6401243420664,904.9954750571156,484.08279136191413,1086.8175137174385,489.12436947865973,877.9661628448464,610.0710820469651,1095.9330481557965,608.4294010355816,887.2900096884903,584.9886035764171,1046.8337277223923,592.599952757281,944.5884835763858,810.2879785902323,1061.8978581088681,816.0847886362063,936.3217102544086,994.2189098303587,1084.347706836081,1014.3945415680367,920.5243209177391
10,258.15136833835794,955.8812812844417,359.6719151510529,1052.0950803959922,354.3021505055719,904.5465720216638,483.99627670665086,1086.9703677679843,489.2879348675513,878.336893567962,609.9444213986242,1095.8530279715915,608.4958895719252,886.8587041514311,585.1301048418945,1046.9348871033478,592.5635830912695,945.2356060176628,810.4877656457948,1061.9616374366867,816.1592523949354,936.326836131234,994.2166704195217,1084.3233286502343,1014.3723697935186,920.4006984915303
11,258.0140289683646,956.1678352888501,359.4582616957328,1051.850028504001,354.2042964890657,904.6881269445147,484.09302005842227,1086.9320134955412,489.702335699947,878.4480584990357,609.845402473281,1095.657088975535,609.5905007311519,887.4992645286095,584.4732571485293,1047.5043161856086,593.6889024394696,944.7353944351006,810.4919685591956,1061.9291397475918,815.8601865780834,936.4745797767612,994.1934244778438,1084.3062558478946,1014.321932153987,920.5138562585746
