FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,260.88171240877267,967.4392829127036,354.70078806883333,1038.077419037157,358.9451868233352,905.9221373928724,450.19639624110744,1093.5903986721335,463.0036872695109,864.0140965648823,552.9210697069899,1136.6668622691698,565.1628639608117,872.8262833616999,585.2787887631529,1041.2664496697196,585.6772981663519,939.3353423960152,808.5024730250801,1055.1435537008922,812.8355307510832,935.0914244753399,995.1765151203685,1081.8595483739266,1014.9841066516732,918.5525925276825
1,262.0256461898744,968.0264003061355,354.38674250876795,1037.371132407094,358.1912199201447,905.6467069447873,431.4772815977178,1092.6374093755742,444.7930956816952,867.3537950144369,509.9320749250593,1136.6609984544339,530.7440837369008,864.5989227855495,588.7659899931115,1043.093345804656,590.1772638229152,934.7020387894787,808.1208758112357,1056.0908251558483,811.0131485719519,935.0700558922381,995.2019361835771,1081.9893608681864,1014.9179395618612,919.891307082446
2,266.0942702795656,969.0950164682808,352.36863187137595,1033.9291094822713,355.1412545317016,906.55263907764,407.33191511255865,1100.0203725575175,426.7849243322801,867.292018108382,465.1212323688561,1146.5820610724682,492.71253396692754,860.3826334755006,590.9505181876829,1044.1944258533622,587.5955539499985,936.115804051407,811.1585324762391,1055.4205276298665,814.1297943601372,933.0745022652519,994.2657901282738,1082.2568966587355,1016.0828939370897,919.326340271041
3,266.1166530033702,969.7324576787788,350.02427209028184,1036.4670763989743,353.62382164547125,907.3321241705319,399.7587366190936,1105.7928082804572,414.18491006362575,850.2178663580319,413.8739199198114,1164.5078288238774,427.8767911417431,855.6657047538001,580.8173167473008,1042.7266310244077,569.4248485193141,937.383859201357,808.6973044466134,1056.3928661024106,813.8074618415187,930.4966227960973,995.0752594629096,1082.3125696007073,1001.4586438004154,922.56809545737
4,268.42943627130535,970.275585341331,347.02246642391765,1036.8864382898694,353.3005776919996,911.1627491005723,381.5826764249367,1091.6797112682827,397.02828941791665,853.3337557061817,364.9703698970561,1133.0618378066738,368.9317168991029,864.853107752299,575.8118464515795,1044.0560016169609,585.2273689537891,948.1035073306261,808.5343337338054,1055.9198714458794,819.931906264842,934.3705324597609,995.5193405250578,1082.2073734235798,1014.9738792945255,919.6743866347987
5,268.64029950376295,969.8416482727814,351.7552690295156,1031.830382448711,354.65267254565254,909.9202049417938,337.6935054545905,1110.9540333071673,378.12588730156034,848.8477275548482,316.19835160953636,1139.6836271152877,321.0644897341883,859.6005053944136,580.9817935710455,1044.1201262015093,589.6734667010363,946.8817135869012,803.2629802788186,1054.6824333196525,815.653859424963,934.4850722627549,995.9874577516076,1082.067411424131,1014.5442258242047,919.9367645958782
6,269.0254108648461,969.9409638179917,347.556835119994,1032.268533923887,348.6560503311058,913.8873308953952,322.66937717194673,1096.2361812101053,345.06562449997205,844.8254304839618,254.77458055989794,1128.316070982676,282.3624813541169,853.5446596390881,599.5164200047367,1041.8357186524156,589.8596505411889,943.3464913574937,807.8063350226075,1056.936929830289,815.9508592781691,934.6723968259208,995.8339723902034,1082.1826777293522,1014.6686872425253,919.7349614487424
7,268.270802407953,971.3934852829933,346.3399041799637,1030.681888712057,348.4059260880528,913.3940372284856,291.07754909480656,1109.4622201800435,318.71724430079263,846.7295470787794,204.41498841358873,1124.586975411577,245.03166476523765,857.4118394031848,599.0833190203642,1041.7488619477149,590.494514807613,940.0195500852429,807.6028700829792,1058.0224243881596,815.6464929419468,934.3438368663466,995.0757577050337,1082.3498162935973,999.6140684169972,922.354756396628
8,267.64324226056954,971.5433949814573,342.7280733582257,1030.7578855538352,344.7315196718134,914.5555313188833,271.87272606342447,1101.8883836733603,284.65053106935494,839.5985806119696,160.34694600942385,1110.749310361034,204.9161126740732,852.2268387502297,585.3743195750778,1042.2945784681604,607.6668722700855,932.6703100603877,808.1827408749663,1057.6451164654825,814.1675850876906,933.7692684535155,995.1204869899079,1082.3721831445744,999.8002556055512,922.7205667488721
9,266.56219396851617,971.681844779974,335.7118786636967,1028.330518510918,343.7191653406666,913.8605767781905,258.12606781759865,1098.3155974108538,260.4566194611191,848.9099807234743,129.31978095492397,1105.47697863274,160.09741460083364,857.2975135147353,585.4390629246269,1042.0388379121512,590.4576750260491,938.6965088070009,810.7027289957311,1055.6324062865942,815.8234760448123,934.1956458837999,996.2220226431698,1082.3520738319999,1000.0205214838987,922.8968294747694
10,263.67775412312716,973.145777627355,334.7758873045367,1029.3698795046726,339.40486535914386,919.1163394207643,276.98577647711426,1079.1096163601844,256.0285032989145,834.8203068494272,112.29779048765899,1096.891904630528,115.49807465432988,851.0875695737998,583.3153082986491,1038.296727188189,591.562989015418,932.4437167064659,809.1291665224786,1059.2238155592022,814.3473681237824,933.3171634267658,994.2941631421311,1081.7636837142957,1000.2873863944461,922.8412766074714
11,261.0922726109062,971.6914843882296,332.24096430913676,1028.283563595673,338.96267179084845,918.4796940833659,258.2641505326964,1075.7806943603337,261.4948033604417,854.7166197340249,85.47411676811149,1090.337501094238,107.45767898460358,849.8681604748348,586.2878136951064,1039.3142796613818,590.159771774153,931.6899652642244,811.6047293932137,1057.6006794186046,814.7398931803411,933.2191999829228,1006.4356647387282,1082.801519053373,999.8963118653613,921.9856344050647
12,260.34641687519684,974.0337221032114,326.43776852690814,1030.1458356802646,337.7188049708293,911.675846007359,231.24025044732656,1088.7807332865025,243.6509581567097,867.9964461035803,65.06006010177076,1083.0999996765497,88.54578482004074,859.0422900926533,586.9534738786199,1036.1223934714537,588.7228441672455,935.3222645038546,810.0315261197183,1058.7584725519387,817.5003922838227,930.3554169979278,1004.109104389642,1082.2826296366986,1019.3123667881919,915.4546484572322
13,259.93860770574,973.9221031082457,326.328123114974,1028.6411782628381,336.34217872421203,915.910250112294,227.82604361386538,1087.546188051783,243.3421069716911,827.561140992377,65.58419742261789,1082.7557792215116,89.31279910401342,854.0552672667158,577.757624587715,1039.6102351427605,594.4666838428909,932.3739348221667,806.5776699448128,1057.6270275690554,818.2690968408076,930.5804981509174,1004.7706252793806,1082.8637251338916,1013.3542582210545,926.1878531159591
