FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,185.09788092773198,1052.1774872745511,280.8691680074823,1111.9440526913231,272.40570517293185,991.5214624902417,399.48425878318915,1141.2973970949956,372.79548612775665,960.204953005172,376.66540703940916,1128.3837581188866,474.4764193570815,956.2906646167944,497.220015110368,1099.2240884459957,482.87321485065513,1011.2648332022641,672.6760822092758,1088.6277383079782,665.0520562319514,1007.292004206179,790.7093293149077,1081.7875345133405,779.3138414985647,1007.1804995680452
1,183.86501159717574,1053.0936455989392,279.78915453887265,1112.3820393581236,271.3997305509173,992.0114371182725,401.4061313425766,1140.4764058535632,374.6689394639589,961.2541298512411,376.9086014309847,1128.4248673819516,473.89909335013635,956.7658280170114,501.77435528937485,1100.2879890705365,484.2889711853741,1010.8949359386481,669.7343538951501,1086.334829001108,663.854094655368,1008.3452669545889,790.2601908273288,1081.8539196633837,780.2285001925901,1007.21716102303
2,184.1389349378132,1052.9306945128094,280.67478393237207,1112.6677915193334,269.3143947288801,990.3872028157433,400.47760089135136,1140.2740864189648,374.23133019198053,960.9960358988968,363.8127183852177,1121.4204010973951,473.92543053596006,956.8907608379782,516.3369519812853,1098.8373067324694,484.34814011632074,1011.1437131726155,668.3734286374016,1086.1794939118217,644.6319644069795,1010.1104184724583,790.1584288915825,1082.788393874102,777.0994291565972,1006.8879398118916
3,183.8641584245064,1053.321788824279,280.00052438445766,1112.3128036958694,272.20759030901405,991.5976645016303,401.1272282594202,1140.2800666085943,374.6503384246627,961.5474161096218,364.5891055143081,1121.1159105602212,473.63366155537574,957.0367003363078,515.8029221434276,1097.2635656801067,482.04344616754776,1011.5244420462896,668.1228516904833,1086.8346531158156,661.116374056733,1008.6286203130741,790.9671522023929,1081.8365875401103,783.5433405366458,1005.0745566183815
4,183.65107017933778,1053.1202160725254,279.7335255378554,1112.498616058103,271.4299897192668,991.3834781913001,401.0239019505534,1139.8711723198705,373.08212066967866,961.0261009827334,377.3583091467967,1126.814049153885,473.01291615817263,956.7441621061462,515.376954593336,1098.0545490161187,483.7159686342792,1011.9912425986465,668.1784030085887,1086.419295311675,643.9794252690784,1010.2944737756017,791.3982776299564,1082.8818319826596,777.2556628858468,1007.7642279631247
5,183.54410348850047,1053.107338820548,279.409569044572,1112.2784697387606,271.31491286546884,991.3328194600708,400.2091903587311,1140.2805489253508,373.37678199936727,961.2329254038277,376.97286662881794,1126.8402287961806,472.87479058353733,956.9256423625063,498.64315667915093,1101.322092340765,483.73229677872473,1011.9792284044074,672.656952122563,1089.9847519739335,643.6770083721344,1010.55205110414,791.4677127595065,1082.6892152627893,776.845960530255,1007.976642415245
6,183.56265497145634,1053.0259826794695,279.42246708665306,1112.257492659637,271.6257640506263,991.2596257060526,400.53699885295174,1140.2747853410149,373.0005797298119,961.2304593323786,377.0522947274197,1127.020989277186,472.86509093444585,956.7961238325738,499.34609461512764,1101.1454069991046,483.78617657486575,1011.8148088420165,668.2875850017731,1086.3807382240268,643.5881257274216,1010.5744408264834,791.6823988618094,1082.663830232305,776.6711143771445,1007.7993126392015
7,183.9032972184517,1053.1216152620002,279.51619553783,1112.2329530288507,271.6270511761133,991.2568623068402,400.2578198615224,1140.287126461256,373.2232865927588,961.3250701029804,384.1940196499868,1139.8919099223342,473.0200469137323,956.8076267845048,499.47394327627507,1101.0972372106908,484.2274101564881,1011.8787948529919,672.6212407522611,1090.2691775958913,643.6248724234274,1010.5129773926858,791.5794783791888,1082.738567845599,776.7729519867618,1007.8534827978624
8,183.8516816113178,1053.0947326615312,279.5000776729906,1112.1004524763503,269.7906137473871,990.1155851589767,400.16158144867774,1140.235913435735,373.3540845258338,961.1840062418202,384.2053693912739,1139.8079531723572,473.0970038921222,956.7604364287232,499.3901850250204,1101.0994247896194,484.0442063935556,1011.8701925284718,672.5582934852074,1090.2561745513983,643.6960138983162,1010.4553025334658,791.5855430037519,1082.7434138004435,776.8287162631943,1007.8759788047909
9,184.4193193537361,1052.736807885545,279.68215302466103,1112.291694770045,271.662686202864,991.2840388716363,400.14692080811494,1140.2091243387933,373.32596465112016,961.2005516573579,384.27345980283343,1139.6129263402083,473.0589231930101,956.7606489978934,499.3776539677296,1101.115491251837,484.03946840561565,1011.8895739934447,672.5524471764136,1090.248626327795,643.6442730609709,1010.4592296816163,791.5847099214908,1082.7407699713892,776.8057435510682,1007.8805517326989
10,184.78202086896363,1052.8693171829796,279.60805424168143,1111.9031855956673,271.55033628714256,991.204064430164,411.53557185853873,1137.5341949350777,373.4369239757523,961.0905457664115,382.0768415354318,1139.2469602608664,473.0894686496769,956.7042737704354,499.47786090587914,1101.0910592510104,484.1094727633988,1011.8279100988474,672.5337376489131,1090.3315161957976,643.6862338875918,1010.4455297331351,791.5612014651452,1082.7480267532428,776.8978339642945,1007.943321525131
11,185.14381563709986,1052.616069942253,279.5489790659732,1112.1156363728992,271.44882916474063,991.2180146183011,411.73013005052024,1137.5348420602097,373.5424950528982,961.0194427243583,381.98044909612406,1139.4749528042628,473.2175329478726,956.6653863933489,499.41878037272875,1101.103191838205,484.085790190182,1011.8319139333441,672.5403835559542,1090.3374513153817,643.6046668301943,1010.45944628691,791.5601313160671,1082.7472007773888,776.9067487481046,1007.9366794112499
12,185.80226235953975,1051.745406801783,280.30228499473304,1113.909582941082,272.1085502887423,990.47112054986,406.66216167578926,1137.5633061483975,373.5378354175503,963.5637369373106,392.932869746254,1130.0256437347884,471.8895783939039,953.5426958407838,497.46654584906963,1097.6641724619421,480.1609414327594,1008.3588915620983,669.0971393858038,1091.3781778642485,654.4455482125746,1008.0153797830754,794.6741646815028,1083.1949146068946,788.1062084242643,1003.969990031672
13,185.65898962231697,1051.9963608516832,280.8289322772479,1113.872687390935,271.94656835885905,990.421425106769,407.2577525425329,1138.070489461592,373.32644079379514,963.2351736143003,392.79911316572765,1129.9885853943276,471.93709622743995,953.3545731341989,496.9972607001216,1097.7778969679923,479.6612139579068,1007.9322221855484,668.449243810924,1091.6974668481787,654.9526609214911,1007.4760137665894,794.6517611976097,1083.0374067167777,787.7672805587708,1003.9194644925176
14,185.93552605538434,1051.841535154815,280.6294800618225,1113.543885936639,271.96639893113866,990.3253707493342,407.361165072735,1138.1120117546268,373.36411298793996,963.2239491548896,392.7318344066605,1129.9848721607218,471.9242892618762,953.3306476668696,496.9964584231531,1097.743980076977,479.59410127954766,1007.9211497534557,668.4952173617478,1091.6938746982773,655.1402232984882,1007.4927690605484,794.5891487706932,1083.000516379957,788.1247773189073,1003.8561646225346
15,185.84820510507095,1051.8879324123318,280.43183330441633,1113.670994228164,271.9209571064526,990.3480376188236,407.5029370564633,1138.1338014399455,373.4849032189973,963.2166330083866,392.8568657228943,1129.9387029441818,471.9549686545978,953.3343679636914,496.9444644466643,1097.8624483734961,479.6104106729455,1007.9436444150097,668.4869079689055,1091.6853362790457,655.1285219750571,1007.4863583510804,794.5881375534791,1082.9998066949108,788.124825535887,1003.8568184745392
16,185.90013077417183,1051.9150181643495,280.48260444472453,1113.535778709933,271.8575809091833,990.3025531979014,407.5091798159794,1138.2332569041032,373.4314151858167,963.2867808345484,392.91347312679216,1129.9331976717488,471.8723943980679,953.3186684523673,496.93773282054804,1097.8613666924023,479.62607047647737,1007.9498223746901,668.4869160050688,1091.6853389697949,655.1285159479347,1007.4863583510804,794.5881375534791,1082.9998066949108,788.124825535887,1003.8568184745392
17,186.3671577612352,1052.2880656223451,280.20260844336065,1113.1713033055314,271.77179888414,990.417994401807,407.51874820773713,1138.3450561792513,373.24388127023127,963.03943104292,392.9469571405021,1129.7231241712493,472.06287289781903,953.422040974367,496.9721999249005,1097.8360521259071,479.5205663673589,1007.8651875559676,668.4971031813999,1091.6828809705928,655.13407295485,1007.5204124702942,794.5882366661597,1083.0004871180618,788.124825535887,1003.8568184745392
18,186.5779757902743,1052.5219710866465,280.5976247105394,1112.696945784637,271.3789949057471,990.3240966796876,407.80120595378895,1138.2370522055533,373.9319442679575,961.8613686656182,392.88721496324075,1129.7506182444263,472.6724855301439,953.5448555031917,497.53584570320436,1098.0472678493525,477.68050998643093,1006.8006330794224,668.4971031813999,1091.6828809705928,655.13407295485,1007.5204124702942,794.5882353267991,1083.0004864453745,788.1246112381992,1003.8565177833395
19,186.9147606788903,1052.5631859616092,280.68235265883106,1112.7943535888135,271.2964698707174,990.4112002606081,407.6979546491129,1138.3439583536635,374.1342439639088,961.9424422780528,392.6357968978981,1129.8246905279896,472.6444661074714,953.5362017180971,497.50335817374236,1098.0751682256268,477.7765461558328,1006.7981629718498,668.5667472511956,1091.665574073091,655.1015914525104,1007.4127475309688,794.5910064637737,1082.9941147517668,788.1136204455391,1003.8593881398243
20,187.18704598157706,1052.8637513686945,280.68528853715316,1112.9139143294224,271.1292791676614,990.3908877964848,407.9369976926687,1138.289914660205,374.04186090040264,962.0269963743054,392.1150200326669,1129.8410031937397,472.4111119978449,953.6084190665756,497.4143603440224,1097.9942116607733,477.6088287492412,1006.7610683062776,668.6919158518856,1091.6797866092545,655.0429679761472,1007.3738608265695,794.4764897975251,1082.9989461597497,788.1038109688826,1003.8510535448287
21,187.3835402192313,1052.6578229670135,280.53428902892665,1112.7273216499816,271.2850618672464,990.4350779671428,408.14432467843835,1138.2950876251377,374.128363501421,961.9245353435261,392.05484926003004,1129.8175492801709,472.6215335761617,953.5640317985541,497.55328417754447,1097.9291601131981,477.5999380739209,1006.7504021772824,668.8154062338085,1091.6694958397434,655.150907712423,1007.3451895507096,794.584024377235,1082.9780671247922,788.1783142387479,1003.8468949922651
22,187.47479888955698,1052.734005470472,280.45999068122535,1112.9720237446043,271.05146165011917,990.4723852018851,407.9642898425634,1138.321606301806,373.9474815199992,962.1532153732894,391.5820777555746,1129.841207690663,473.1749653909234,953.4617762737289,497.8039669339461,1097.9216636865128,478.3461855725907,1007.1206761457569,668.8187599926217,1091.6720796314607,655.1264067899111,1007.3738164292112,794.584024377235,1082.9780671247922,788.1783142387479,1003.8468949922651
23,187.61157773716084,1052.734703719835,280.33472430721525,1113.0011914636527,271.10059575699705,990.3558461723917,407.9213425768987,1138.4547512886895,373.8779821011428,962.265807074015,391.624333241516,1129.94636485193,473.2501570921105,953.4967832544287,490.94881561239606,1095.7448800428224,478.12065466792745,1007.2117122563259,668.7652525387132,1091.6842122186554,655.0755901113442,1007.378805077838,794.5471062430789,1083.0975850026105,788.3225633698105,1003.9123999310451
24,185.50132679536222,1053.03457020487,279.19027286326155,1110.2431199342166,271.5737794496613,989.5545962836093,404.33033902096344,1146.7954559662517,377.4688616406623,957.7709418303122,391.63470658896335,1142.4677006975858,465.98696020396693,951.6093809196478,495.4378231232126,1093.8723958931278,483.378159804524,1004.8531200848986,662.7877928903725,1085.1086170160097,649.794688355008,1008.5330180014696,804.5599835498745,1085.7591928654433,787.6247629697673,1006.5096487568023
25,185.79896552354987,1052.610300976419,279.14264118407885,1110.7100778953895,271.5471074237005,989.1750351949969,404.2494409741599,1147.3227872715377,377.0707022291166,958.2290344462511,391.8952597629264,1142.6230430182598,466.38311157921044,951.9387770294705,494.71830658236775,1093.4898104026508,484.04120019880475,1004.9925654605415,667.0508214804223,1085.3145077472045,650.1574488020997,1008.3803233778013,798.6986350765153,1085.21789371398,787.462883333546,1006.6193882635988
26,185.75188499123283,1052.4167210945393,279.1272572888199,1110.7967011776154,271.59884156424295,989.1844999045682,404.4346055557033,1147.086758133596,376.65861346786755,958.2463097274523,390.57144584209306,1142.1885287630305,466.1060943157062,952.2029803273961,494.59556088490973,1094.1426533762801,483.65053283532666,1004.7805573115185,667.1245854232649,1085.316001112894,650.3948979228928,1008.4944366970806,798.6740551317312,1085.2333717430279,788.2462894653003,1006.6005974180291
27,185.77801390649128,1052.5234099646686,279.7350015131798,1111.3872802196227,271.6688981570875,989.6362995313075,404.69118217343004,1146.894303993825,375.951436120915,958.6635487014805,390.4819464218477,1141.9989910588206,467.2250791581926,952.1066811118031,513.3286115748054,1095.2427472654815,483.99214611871963,1004.6603871162633,660.6216136004741,1088.0180858917574,650.8938766951989,1008.4872725778955,804.3973235687137,1086.117652595963,788.275115517863,1006.5915686097941
28,185.42144331417404,1052.122117041841,281.153987046181,1110.940901106723,271.8403630944935,989.8113139178454,405.5995379622798,1148.2895787650396,376.4973109286225,958.8964182274208,392.34584275085683,1142.3894147011044,466.0125875287,952.2682215727751,483.1183968532845,1091.0596792878341,483.69917506204314,1004.4759645258829,660.313784347554,1088.115798423257,651.1713165688111,1008.1649773546566,804.3507057854661,1086.0878384244697,790.162398756248,1003.9569842964302
29,185.5277604151454,1052.6811827043678,279.0949746815219,1110.9447354240335,271.6794041012291,989.9372544243089,405.3295638936394,1148.26677634907,377.0688529070394,958.6493065670779,391.0450577952927,1142.1034297901074,467.1202380325456,952.8044313406963,494.52382607329804,1093.6382079001826,484.88097926265084,1004.9114770489875,667.2654151668473,1085.3889594263755,650.6778860557218,1008.4055504949544,798.6669846473961,1085.157078750689,790.1789760217555,1003.9752524640086
