nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,start,end
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
202.9853787174344,53.00688376222603,0.9962074756622314,198.39060964604172,45.37422981707503,0.7214539647102356,209.1535180105736,39.536225433943336,0.9964728951454164,228.37980350486453,37.68250699173152,0.05133223533630371,245.36576821055576,33.07167973499818,0.9998409748077391,214.5823597739492,123.6135525833308,0.9988853335380554,314.9179852459881,107.5927769998632,0.9993214607238771,209.32467721157914,211.40649224069801,0.995554268360138,344.7229474676374,185.60273344878559,0.9973165392875672,188.77128312394427,279.94575827038244,0.994561493396759,363.9867841756269,263.47843333441,0.9891356229782104,239.6361322541743,259.074609659989,0.9987900257110596,306.08704196985445,256.62384626930333,0.9990563988685608,232.06001468904302,391.5230135787786,0.9989321827888488,306.4910699602472,394.4882962119255,0.99834144115448,303.4952392578125,531.4936323945161,0.9589017033576964,225.89962914480736,531.1261781922574,0.9844498038291932,1,
