FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,184.7851750630551,1052.436642727372,282.8053168109551,1112.5044200036739,270.91265501064504,984.0661854291997,402.7930418691647,1145.7798885931259,376.65866135000715,956.2448956491666,380.59974918439883,1124.5709398929728,472.20884176782573,954.7789486920808,481.3434025897161,1095.7271352259224,484.56430956043096,1004.8158101594072,661.3548431842937,1092.5330062967114,654.9318074125927,1005.4744355526153,787.1708619672082,1081.771859386929,779.7750603486099,1003.6528919901067
1,184.19637073621016,1053.0892220076003,283.12242649311514,1112.5604198716478,270.65125603049563,984.7659147039747,405.2537257835676,1147.0727564848846,374.1897966213747,957.2117449937718,381.1148284098572,1124.701340315887,470.3313690106177,954.9539846046107,483.6367856386579,1095.4838699912605,483.89102305795495,1008.2540290378456,663.0091054789887,1092.6432671361247,646.7360589780175,1005.1770109222883,791.6557311887703,1082.4026935473687,778.0029135655674,1003.7005646626448
2,184.44686598213502,1052.8067229619191,284.4723023611795,1112.1353864704836,272.91526154516885,987.8169253851718,404.9326382005788,1147.2460561916287,373.5401016155982,957.549083521925,380.39141566917704,1125.0341415685562,469.2769627763329,952.7539690341432,482.96526508306493,1095.5718615193477,482.8277301664315,1007.5576618539333,663.2433891048356,1093.4386350476157,646.2815811296123,1006.2861228567288,789.8623890250494,1083.7656238129873,776.1209398872365,1003.1151020798414
3,185.20218430011883,1052.8798790454514,284.2473192549806,1112.073808679854,272.792267061489,987.2463332266601,404.2889281274128,1146.7897007905062,375.4365537814573,957.435911292105,381.7461266288211,1125.024441418448,470.1431446546696,953.7522261463309,485.1425054820523,1094.74063668682,484.01027637278304,1007.5441112420211,664.5041265103224,1093.786422426783,648.1418524792972,1006.5588773549435,791.1966673698474,1082.3661989188213,781.2902333987549,1002.2204502394409
4,184.76311914322434,1052.8835976605553,283.9409157513642,1112.2150380220771,273.17614152310574,987.39023448263,404.5992820749667,1147.286165841444,375.95085483843695,957.5574968213286,382.1276166938216,1124.093642728807,470.45073416205156,953.6122439662645,483.7319813593156,1095.8328614806007,483.21392674439903,1007.676118042082,662.5021414390931,1094.165174945324,646.1968300773511,1006.2233436466753,788.9971229344877,1083.4109820844847,780.3604426092537,1002.4213099427122
5,184.7565844031087,1052.684861630924,284.7686305250706,1112.3796284470288,273.47430595030863,987.4633246428122,404.1378683479616,1147.0422269105036,375.7539594622985,957.7497394009604,382.7790200539776,1123.292524686725,470.21296685941815,953.534305076403,483.8217473123101,1095.5174565928373,482.94316027657413,1007.7026663169889,662.4301528186575,1094.031634418339,646.1162062646198,1006.5476098435491,788.8995183738837,1083.167487466099,780.6308032508324,1002.0806321950629
6,184.73703643590483,1052.5881480399867,284.9157646387544,1112.5056442944642,273.06156358111195,987.3963962978165,408.92628153836927,1140.1173186740134,375.12917120528,957.7609026458315,382.40130966444474,1123.266663898185,469.0685689898864,952.2501518479347,483.86655160137514,1095.275427084649,483.59636105858607,1007.7053732104727,662.1915618092868,1094.2490704807615,646.1708458130319,1006.5233635044028,789.0400547975061,1083.3435389682006,780.5899982923648,1002.3408356946152
7,184.9810572129387,1052.6446564595196,284.91637538716446,1112.453112801938,273.13544974060454,987.3493687323488,408.8698442332611,1140.420386477659,375.6001767628524,957.7268653437989,382.499198169485,1123.2141593131487,469.24268050373604,952.7993512066037,483.63804597693394,1095.33138120989,483.347076594597,1007.7348100044201,661.9885468948027,1094.4763197047496,645.2769616056326,1006.753263788833,789.1485041604705,1083.3600282143532,780.5897022936837,1002.5457987900958
8,185.63416457455241,1052.2376470404631,284.9869744210311,1112.5664417678868,270.6662260633451,985.9424931332087,409.04507411316865,1140.543579729404,375.47895659705904,957.9347371389374,382.16707157685636,1123.3592646792915,469.500097564975,952.769313030257,483.7114389169045,1095.2481812330664,483.77687873393876,1007.7687699474193,661.6852540560599,1094.0351317193386,646.1641848381846,1007.0459150304522,789.1270355502402,1083.3192951516314,780.4723274320247,1002.5584392561623
9,185.43081883801284,1052.3685923400476,284.5461299236481,1112.509053473434,270.5900057332568,985.9561137045946,403.66156093165836,1147.2572043010368,374.4167787231921,958.1973165698477,382.02853347917215,1123.999112680675,469.2787012663247,953.1483722941829,483.99412837233126,1095.6903802674103,483.00845946075077,1007.5787828881281,661.7397767452642,1094.012466867911,645.6049777007381,1007.1717600153265,789.0750348769486,1083.2758711717481,780.3960722785622,1002.5086651086633
