FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,188.6387192784422,1059.9577796538028,275.32390192674256,1123.4182768407593,268.6649843372201,992.6499148557328,395.8346298674148,1158.1663711626331,376.50356708174405,963.7447658205278,353.7800895284149,1116.0262216179797,474.29564318514304,957.29693074335,490.02816930703904,1102.0703062215857,481.9772201458716,1014.0831373160066,663.5605242348461,1094.21906526609,654.3085872119362,1004.2214896309298,793.4371587358928,1081.6164109498416,788.0363751697912,999.8434217286233
1,188.67617851425982,1060.3117005952925,274.1641014109042,1123.245732561794,268.83726092711845,993.3622327786347,397.503395427808,1154.3935078684676,376.27155333718645,963.3848949603348,340.66697694855327,1110.7604540979748,474.17866075612477,957.4791940076661,490.48914171474337,1099.512218556625,480.71342498025285,1011.4146944672461,663.8845048366194,1095.422860621355,661.5417167951289,1002.4270385473113,784.2125202248403,1086.925067663368,786.4456709507266,999.522560674596
2,188.89447151451952,1060.3514819737309,274.7991203734716,1121.7755503657984,268.7629210592401,993.2118414361017,397.13537932992443,1153.5803043272986,376.3705381088356,963.3891342353681,353.72137598005475,1118.9008765742676,473.60488941207507,957.9191341582333,491.36025980638124,1099.099550492443,481.2496473513282,1009.9701214747602,658.9618806876193,1090.6316396473612,658.9971607838247,1002.9660910915401,789.0937966395106,1083.5191715543187,785.7399842518978,998.9895932592075
3,188.79081438359728,1060.1969576407496,274.3969452241617,1121.0854351371636,268.52426308184204,993.5993146931398,397.95842978052104,1153.094938952287,375.64915449938627,963.2673670805876,340.39790209310104,1111.0823258645914,474.161924106712,957.5901847127428,492.70365082551035,1099.491036980578,480.6598987752966,1009.8519989394862,659.5259831878701,1090.3569505006228,663.0464354665133,1002.4138135160268,787.7835819160055,1083.1477303052982,784.4874973073892,999.9401218658156
4,188.991259065189,1060.0271713794987,273.8698385409788,1121.1922780526727,268.7629371315667,993.3356858491022,398.166602572477,1152.8030707186238,376.1627108719011,962.8810481758875,343.4439937159981,1118.4412125609185,474.2630377919528,957.4342161202413,492.58124097270985,1099.6233155462867,481.64030935736406,1009.4649198981965,659.9701754169439,1090.2054835311812,660.4879280060568,1002.7725771330106,788.0084793031292,1082.9626980710784,784.1123620059307,999.4464111328126
5,188.93755606464043,1060.0319474589553,274.12130616266177,1121.5819254138733,268.9221683497237,993.3920341690704,397.4287287559559,1152.7322044624816,376.7277957931141,962.9978112102344,340.3125312517461,1111.2762168643233,474.34109840343456,957.2762913532243,492.9613599510589,1099.7490138853411,481.5763736422257,1010.4598936239295,659.2096195295355,1090.2486740885895,659.6108370360535,1002.4208000457787,787.8255172947758,1082.932201962888,784.6918152522668,999.6055299196938
6,188.9624480804324,1059.9443541617188,274.28653771607554,1122.0240329627516,268.7859821691624,993.5243403359777,397.8262938262582,1152.993920162966,376.481437162243,963.0433776990006,340.37235245127977,1111.9014245004535,474.1718943066342,957.5382149140684,493.4749456220857,1100.0829169997216,482.2926301794957,1010.1402198628939,659.3387526374489,1090.4580587573475,659.3177501246895,1002.5873486633077,787.7199006793712,1083.0511419813395,784.5107983302697,999.6113419375115
7,188.90789860401722,1059.7640134375556,274.34376591358756,1121.7025099844727,268.69556729598224,993.4245054551909,397.734689600911,1152.566257900039,376.34186239949435,963.0079963678477,353.2391860922229,1121.9368648038553,474.1402184296646,957.448039843176,493.5922346809595,1099.9929659336829,482.25097204835885,1009.6822577482809,659.2602754848366,1090.5374728503427,659.3556178654743,1002.5643864841168,787.8383564049927,1082.9928581719887,784.435451095839,999.5998685838194
8,188.84939533526315,1059.6516531412433,274.11305971976526,1122.075716869346,268.83350803886185,993.3897174341902,397.82004704866046,1152.8844039883359,376.5461888827955,963.2689196427547,352.9078497223178,1121.9871535570985,474.3001568301911,957.1899479088935,494.57752932497675,1099.3988149223917,483.09422943154914,1010.281348974717,659.0471242897222,1090.5624100392922,659.4206786434734,1002.5357192443804,787.7859860681898,1082.9639206801505,784.3918644529325,999.5939798796554
9,188.92125202868476,1059.7322639448516,274.15324589365946,1122.0580574837263,268.7423109791213,993.1207542013019,397.903331166281,1152.7974685792271,376.51035295196255,962.9785716822707,352.8946315730656,1121.6768187131188,474.0776354686801,957.5470775685532,493.3807479761667,1099.8547293770234,482.7476350662767,1009.3878319577029,658.8836513167084,1090.6501432554762,659.3566197071646,1002.6175556841534,787.8008569883586,1082.9798046759522,784.3556161664707,999.5354412900097
