FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,271.8061814413579,1007.951918468153,377.0823124760304,1061.5126789886228,381.98446449904816,925.385041899054,498.2562237877219,1084.6310134428027,501.343693280561,909.3029148345656,619.851925853635,1099.638247185118,612.3836949649806,899.6030748354698,595.9633315276108,1043.5181646185881,590.6979415754657,948.0473527445853,792.7436920880341,1054.6355201110168,779.1888583993106,929.2446300722413,989.6523037874497,1054.3902650674768,980.4234198382989,923.8623183094169
1,272.32473496807876,1006.5186479667984,378.188050707853,1066.0994777076828,381.8109449825609,925.2564489867739,498.6885044137585,1083.8862236662003,496.46260203248653,906.2135374362114,618.4436632411843,1103.8560554229714,609.4694823065412,898.0414811694211,593.1200371731087,1045.5210828255592,586.5505754746138,943.1821915334328,792.8379643195937,1053.071400504354,781.8948595917581,928.5056898578138,992.0331752067734,1054.1925421048402,987.5422229444406,924.2977845011873
2,272.42057492116027,1007.0738073344795,378.28453288431746,1065.119593029597,381.9791405408683,926.1145611496029,499.2140721716713,1084.9033564245938,496.99342778507224,906.4336797194303,617.8097860834843,1098.5822667802283,606.211324747269,894.9959764333441,594.8694054513045,1044.7658164916365,587.7571678905709,944.9856583078849,792.6560791571211,1053.9788623280074,780.7857270854656,928.4095830307737,999.8626691374263,1053.1848384456368,985.9097547245893,925.1518299332619
3,272.5641833356205,1007.5257495709153,378.28117879066417,1064.7067271953642,382.5630776314803,925.3544097398678,495.90859312074855,1083.4720375571158,489.36238255395375,900.9863882183942,608.0329181686024,1102.2451941429213,603.8424715357112,885.4895424264745,595.7926775730167,1043.9379645129673,585.0194934998749,943.4947502814524,792.4555045575562,1053.5321757970357,780.3285229686642,927.3518509482917,988.8597800424722,1048.9400312324206,983.4460940813676,924.8838176489052
4,272.9647887543677,1008.8081928284006,378.0062479160542,1065.0289739851214,382.3090464737077,924.6709655716874,495.28777171483426,1087.2776580294822,482.999748259744,900.6116758594611,608.2602612280876,1110.3607914326913,597.9255583506412,876.3948619654738,594.2625786889204,1041.9988305107975,584.7391787307005,945.2230637639345,792.8418511439052,1053.9747495181766,780.1877534963064,929.0505248216214,992.3899969291934,1055.0709458574665,983.2326093854767,925.2047529297661
5,273.0183564795009,1008.9682735580457,378.42693101910214,1065.5977471973158,381.6596467969321,927.2729454068557,490.6436068183889,1090.9261670137137,481.6709927681673,896.638003986255,594.91340478468,1113.5129813391177,586.0928605591832,862.951301165489,589.7049222531957,1043.381785351419,583.8783275073464,949.278571067883,792.6607267382241,1055.3598512401484,777.1795979215823,927.8501520990712,1000.2034620624834,1052.9772148720926,983.2928819495152,925.2580490995207
6,276.610663777365,1010.1432523370053,378.33493770951566,1066.173225755993,377.4528060560883,929.2160617175302,463.6967715299331,1116.4626341966214,448.888970066264,875.5306509047375,532.3829386975272,1156.9236177981206,511.85649461336965,820.6004020696524,586.154562723187,1043.322294236631,584.9004243471222,952.7901535538696,792.9323597723237,1056.150425582314,776.5871451766035,929.1943762987349,1000.0032089094501,1053.024013051209,982.6065721747468,925.2969016650422
7,277.1529487639627,1009.7368160474836,377.431754991509,1065.8062910070146,378.17823118599244,929.130859150771,453.1714187145853,1122.5193056755431,436.1076947771526,871.4622996468303,511.7289570187096,1169.9104417833137,487.1834130404984,801.1443710607435,585.0919221002506,1042.5676884815853,584.6851770527496,953.9287850227889,792.5823098568364,1055.1059477930119,778.2112028818912,929.4753106738784,999.8546637794285,1053.1111657382985,982.5061603144334,925.2880869395237
8,278.9213607401159,1009.2565873122934,379.1951537411296,1066.0313587062592,376.13679156656843,931.418930154614,426.59502443628594,1130.2996790295222,414.5797749830625,869.5686433387101,440.7505479373609,1186.6353497866057,420.18402851139456,795.7103052636791,584.336462479729,1042.66652641885,570.7917101578532,953.5680013260012,799.5894250262078,1053.3093629454445,778.5291135016591,928.7912940278288,991.9622185636404,1054.8844567718618,982.8885437329196,925.4407719787126
9,277.8356697221416,1009.8662679813787,378.1023199133507,1063.080053728876,372.0618687990583,933.2128834496694,400.9009272224416,1135.961201910934,386.0292382606139,836.0657348184355,376.13661744969716,1198.9966979016285,356.6527721320699,782.317484253737,566.1349249692205,1039.6108011249933,583.9729479726486,955.9368775400671,793.1385837946818,1055.0636243294655,792.0751074107632,924.2373439724353,999.6024434371174,1053.0190392017014,982.6563850025826,926.355731047575
