FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,246.92023854029347,975.7058705730004,318.8191495481176,1029.6978024294235,331.5270118068501,915.5447354060951,222.7696843141077,1066.8754883709416,233.43681781902734,846.5026052728635,49.649881231459275,1081.1196529436077,70.25540216691472,874.05239713446,587.2903016267734,1047.290674751949,593.4042883229348,931.8575747095426,815.8941306621417,1055.0719757416423,821.7372758862875,934.6032701390005,1008.9556166967582,1080.4790205888937,1002.3266512271796,927.6536715897806
1,247.63691448576273,976.4582608325967,333.4447403847008,1038.1145311925975,333.47923963370647,916.3440008674976,212.37760724884944,1086.7416648668545,231.41987476919343,845.9412800538724,51.30236016758396,1072.7852187202225,62.6326057225737,872.8089630104531,589.7653572147007,1045.116697559455,591.9127643619929,930.6180435169454,818.4483956980612,1056.4195539599216,822.434532254818,934.2375004843349,1009.8394767949733,1080.8863017735982,992.846234027679,924.5658983823397
2,246.99634887539673,975.8262008678204,318.82761966422567,1029.389479593001,331.97216703615817,915.8208802480369,216.06868133743345,1069.0805638948843,211.41275333955164,845.7174568260356,45.354150144579506,1081.221053819285,64.29387354261698,873.5571432569113,587.8184396175786,1045.426466000772,590.9234617652446,930.9002654154804,816.413637813573,1055.4188079049184,819.9113959670841,933.2829613163575,994.9918815900506,1079.9567623544845,1018.9746965822534,924.6099219788181
3,246.78267652253643,975.5208815799576,321.64300911138207,1029.9069153325336,333.17628431382195,914.7306237371419,213.92461154178773,1067.7481520832855,231.6322116330944,847.1871815947029,46.71311893140696,1080.0203528253583,69.89381767838456,871.6967136626906,589.129949167894,1045.0815415785298,590.9786836006551,931.518203993215,817.0998980320011,1055.7478380728785,819.9835278990985,932.8184519367653,1008.1786978415302,1081.4687762796486,1018.852340638715,925.2669720436002
4,246.90425795991024,975.5396132290496,324.00452677078147,1029.8209593560573,332.70280428763635,915.728452347553,220.91642719561472,1068.1496656475306,230.15412011909234,845.7252384721138,47.49901552039098,1080.0229789963723,62.404212604418525,873.5013129061238,589.1064095714157,1045.4740653504002,591.6421304908623,931.2902410480575,816.7027495028293,1055.7674643960095,822.8837665066762,934.7303811212746,1008.8585224325232,1081.3087749270987,1002.838094088749,926.5085304422821
5,246.53276490297054,975.4212888876013,324.3199435012083,1029.4547363101867,332.7929512887069,914.7378618519242,222.82307658300905,1067.4476963242216,231.93783228047025,846.1715018828069,45.66574969744341,1080.637492250643,63.16103167589681,874.2271101571112,588.7793943134799,1045.5832640166498,591.9542711453878,931.2691079054923,817.1917500390498,1055.5294541941244,822.917030195576,934.6482231369972,1008.7512034898616,1080.9041212587827,1003.3988709567582,926.5842028806352
6,246.32653987609206,975.5403545303963,323.9268130536817,1030.3787186599498,333.6365394939527,915.7224728306106,222.4471234345157,1068.128083149884,232.98415145576385,846.2230236717746,46.570324345899955,1080.7757321707386,63.33482977937815,873.7562237024133,588.3494779936514,1045.2153457989157,592.0231196350177,931.2364960277371,817.4876817522185,1055.3818343230507,822.5919600239965,934.7431810142187,1008.4996662214301,1081.0193942908766,1003.7630136239358,927.1384242700358
7,246.61568571904235,975.5706550547694,328.2548120148935,1032.4406631548206,332.6670781843684,915.45424820832,225.00890764055387,1067.9391912254318,233.5141203524387,846.0564535282537,47.38345549227512,1080.1333696644242,63.780528789068846,873.899238356591,587.9445996799146,1045.5098973820088,591.7200290397177,931.2691671019701,817.6139124658234,1055.1442707854978,822.4020889242541,934.806802428706,1008.1362079674927,1080.7918726285534,994.6451077504647,924.5753704073849
8,246.67736293745597,975.813223385443,329.0116900182359,1032.5361571637784,332.62743043341464,915.3866054694676,226.157604857446,1067.1478648189234,234.54324213829088,846.9855731905252,47.46914510144059,1079.386619551054,62.0499651329725,873.7012597728004,588.4501841784453,1045.7292936550705,591.8552977583033,931.5101667259828,817.7223551319851,1055.2754959229771,822.5989226898074,934.4821043666193,1008.0822424522767,1080.8160691888434,1003.9947417498564,927.336216351287
9,246.92718245505665,975.7344705440121,324.94455161423303,1029.5241482165,332.6801932028583,914.3339737016958,224.72749459572978,1067.4535702292662,235.4199821958306,847.0918954461047,47.26658289082183,1080.2853673841041,62.935518182920696,874.461104416129,589.1557770618691,1045.8011904680757,592.807891161141,931.5210534963952,817.9590991631595,1055.5718711611983,822.3489303737684,934.7299344569424,1007.808479834905,1080.823340937988,1003.8742207302693,927.2571365838538
