FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,195.48328898197963,1060.0267664217756,274.84515151679904,1116.4596393929958,273.7836305992811,986.9144051220381,401.88044712974437,1152.889727635212,377.04547202478614,968.2666159131613,319.85798571602726,1094.6508847362063,476.252737578552,955.239801343796,496.73570417768775,1102.3660249170532,494.9407569577697,1007.2882533020872,670.9306479678507,1090.4443164295699,667.5909534449385,1005.9709083394564,788.8529595225002,1083.9721764474123,779.039629525729,1008.3793829610294
1,197.0912582883599,1060.855674506285,277.95871543636247,1114.1446387005765,276.2713716058024,987.9638449888209,403.9944857831739,1142.0265645090926,376.14650393958516,968.178161576248,313.6972606941689,1089.2427496871558,477.98493056675545,956.9952089868864,493.5409475520001,1104.2702733585713,486.6637217269917,1012.6792186818344,674.8205529341307,1089.5255393337275,664.7141409230325,1004.3639203925768,788.5121016384566,1084.4193056486356,780.1225427099259,1007.4987499228653
2,197.0795810734187,1061.0187244800677,277.42864943604786,1113.9670452311318,276.56657872491445,988.0061146373876,404.4343759861662,1140.493701988069,377.12505917245295,968.9646177270849,314.6795008427455,1088.1057763923013,477.77471524996315,958.050923007626,490.72661502773644,1104.108954884391,483.67667447451026,1012.7369769542731,671.3958120718113,1089.4572696503606,663.499002047416,1004.6754337846139,788.5590395288752,1083.7270662208239,781.3836876158596,1007.7576437003468
3,196.69142568064913,1060.7064065540828,277.1069564620912,1112.6635428266786,276.9041826325058,987.5021615683552,404.3030690960828,1142.580778078504,377.52855526610375,967.6884533323671,314.81236273042555,1088.0334813484455,478.07334979271855,957.6739746362825,490.2717112626769,1100.8975136761803,484.25608988391093,1011.4994382613027,670.1856842462665,1089.8565162585817,663.5786980181273,1003.8959883802696,787.3372480494148,1083.6520703376698,780.6642470837259,1008.2157585149649
4,196.56174678331232,1060.445060842095,277.1222265117035,1112.703414345208,276.92967334246293,989.0332710664121,404.87713509945314,1143.9065605572794,377.54542853029244,967.7752864930142,317.5881472861658,1095.8745378190154,473.84242416823326,960.9778760339652,491.94085485758484,1102.1927124292513,485.7041757035472,1010.9886816334497,670.3237897304937,1090.0632377585273,661.7010832887012,1003.6210611022457,788.1329407214498,1084.9643509953798,781.3107962664144,1008.1202544156986
5,196.48169722141617,1060.4645432101552,277.2179753882677,1112.6482210292438,277.0766246334319,988.5825046872848,404.5538456077228,1143.507207664473,377.52668016133595,967.3060212145826,317.7470784875599,1096.3121652708257,473.7950804515684,961.3383718206111,489.5309250066432,1102.1914151518947,494.45297791836936,1010.9423496265958,674.1814069413084,1093.275295820944,661.9464641863719,1003.51229161046,791.8799732937459,1090.7497346024581,781.8341088760038,1008.3369404318402
6,196.62230965374968,1060.457262043389,277.60731477576206,1112.7686818253899,277.2521719417894,988.3741216498382,404.71441886514924,1144.3706447985312,377.55135118263746,967.5200541522204,317.6472104076291,1095.9073313223273,474.1402718366665,961.382327896107,489.8468249113879,1101.9513256737278,494.71966067588215,1011.3764548879788,669.9309385396414,1090.042808246823,661.5794586360222,1003.3280479548873,788.5012019223137,1085.2438744090218,781.1965966937755,1008.3157057135006
7,196.6913416357747,1060.5143772057977,277.5517266252416,1112.8199594288867,277.31523707257134,988.3525801861138,404.65278417143304,1143.918761758573,378.44638690526835,967.7582755779011,317.6800140261805,1096.3970691644472,474.41650122132813,961.4718558418673,490.15111356469833,1102.094693825054,495.0773529826587,1011.3951488665848,669.9930312946651,1090.0317997200186,661.718418632279,1003.2558686132382,788.5575046216867,1085.2601411638675,781.1915915034061,1008.3271124711553
8,196.56855274393902,1060.3721872872068,277.2115645390028,1112.7368374837838,277.2667240941478,988.3351925661423,404.5690018116885,1143.8712559124726,378.57832731289113,967.8457868072936,317.72180475401166,1096.1651104570399,474.45794271089625,961.5325779743181,489.9444847206145,1102.0396579179057,495.0051587703789,1011.3619894214102,669.9642624997658,1089.967272195809,661.8887343983346,1003.2850457499082,788.4798578726144,1085.209352940343,781.3538697668107,1008.3935349553408
9,196.64996209163192,1060.4874132311932,277.34725381680056,1112.8316991667289,277.265124897653,988.4276722635442,404.3808430844072,1143.9565721633767,378.4983273073352,967.7666061367734,317.64981412453517,1096.1307603554374,474.43170832099463,961.5905945586599,490.26019276196064,1101.9794181022112,494.98198649353105,1011.4344916529379,670.0829680161296,1090.0877874796222,661.9884980081426,1003.3066430466741,788.5435900049495,1085.2666958284065,781.3409981771005,1008.376989539803
