,AimoScore,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_6_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,WeakLinks
12,0.641329606245703,0.3500717360114778,0.3467240554758489,0.7929220468675275,0.5074127211860354,0.5217599234815877,0.5141080822572932,0.6355810616929699,0.296987087517934,0.4366331898613104,0.2185557149689144,0.2797704447632712,0.38593974175035867,0.3648971783835485,0.9124820659971306,0.1649928263988522,0.5054997608799617,0.419894787183166,0.4964131994261119,0.41224294595887134,0.5121951219512195,0.6657101865136298,0.6317551410808225,0.45911047345767575,0.5868005738880918,0.3782879005260641,0.6078431372549019,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.8632233381157342,0.3194643711142994,0.3586800573888092,RightShoulderElevation
13,0.787708906122497,0.3797226207556193,0.8995695839311334,0.18890483022477284,0.1401243424198948,0.5217599234815877,0.8680057388809183,0.6355810616929699,0.31037780966044953,0.4380679100908656,0.5829746532759446,0.45050215208034433,0.5327594452415112,0.6025824964131994,0.47106647537063606,0.7675753228120517,0.3864179818268771,0.5604973696795792,0.6126255380200861,0.5150645624103299,0.6432329029172644,0.6523194643711143,0.17216642754662842,0.9502630320420852,0.2845528455284553,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.7972262075561932,0.8574844571975132,0.839789574366332,0.14873266379722622,0.15112386417981827,RightArmFallForward
14,0.0711043832970357,0.23959827833572453,0.3467240554758489,0.18890483022477284,0.2654232424677188,0.5217599234815877,0.8067910090865614,0.6355810616929699,0.757532281205165,0.539454806312769,0.6011477761836442,0.2797704447632712,0.8302247728359636,0.9033955045432808,0.47106647537063606,0.40793878527020566,0.5404112864658058,0.6795791487326638,0.667144906743185,0.8593974175035868,0.9952175992348159,0.5447154471544715,0.44571975131516023,0.46915351506456243,0.8297465327594452,0.3782879005260641,0.547584887613582,0.6709708273553324,0.65662362505978,0.6422764227642277,0.9048302247728359,0.6489717838354854,0.8919177427068389,0.3089430894308943,0.24629363940698232,0.29603060736489717,RightKneeMovesOutward
15,0.61336960047508,0.39933046389287424,0.6724055475848876,0.18890483022477284,0.1401243424198948,0.5217599234815877,0.1563845050215208,0.6355810616929699,0.4839789574366332,0.28311812529890007,0.19416547106647536,0.4782400765184122,0.21042563366810138,0.17886178861788618,0.47106647537063606,0.209947393591583,0.33907221425155426,0.2458153993304639,0.2864658058345289,0.3065518890483023,0.321377331420373,0.5447154471544715,0.24007651841224295,0.45911047345767575,0.6795791487326638,0.3782879005260641,0.7474892395982783,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.5791487326637972,0.9775227164036346,0.9823051171688187,RightShoulderElevation
16,0.713592941798456,0.5451936872309899,0.8197034911525586,0.8761358201817312,0.24390243902439024,0.8173122907699665,0.34194165471066473,0.6355810616929699,0.41272118603538976,0.7025346724055476,0.4653275944524151,0.8823529411764706,0.5188904830224773,0.8273553323768532,0.923481587757054,0.45098039215686275,0.33907221425155426,0.2458153993304639,0.3118125298900048,0.6571018651362984,0.8823529411764706,0.8479196556671449,0.7269249163079866,0.9521759923481588,0.991869918699187,0.40746054519368724,0.8192252510760402,0.6709708273553324,0.9516977522716403,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.8053562888570062,0.2687709230033477,0.28694404591104733,RightShoulderElevation
17,0.44221605500242,0.7924438067910091,0.3467240554758489,0.8952654232424677,0.9693926351028216,0.8225729316116691,0.7546628407460545,0.6666666666666666,0.09516977522716404,0.2950741272118603,0.31802965088474416,0.9550454328072693,0.5002391200382592,0.17886178861788618,0.47106647537063606,0.7369679579148732,0.9206121472979436,0.9014825442372071,0.9038737446197992,0.7393591582974653,0.5365853658536586,0.5447154471544715,0.10090865614538498,0.45911047345767575,0.2845528455284553,0.48971783835485416,0.9502630320420852,0.973218555714969,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.8149210903873745,0.3089430894308943,0.22764227642276422,0.15112386417981827,RightArmFallForward
18,0.01,0.9784791965566715,0.6016260162601627,0.5978000956480153,0.7101865136298422,0.8876135820181731,0.1563845050215208,0.6355810616929699,0.34337637494022,0.6953610712577714,0.6967957914873266,0.9230033476805356,0.9851745576279293,0.9923481587757054,0.47106647537063606,0.967479674796748,0.5915829746532759,0.7063605930176949,0.9603060736489718,0.9875657580105213,0.8517455762792921,0.7340985174557628,0.5848876135820181,0.5102821616451458,0.7800095648015304,0.703012912482066,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.8866571018651362,0.6585365853658537,0.7020564323290291,0.6757532281205165,ExcessiveForwardLean
19,0.459596505068678,0.4447632711621234,0.9139167862266858,0.4165471066475371,0.5968436154949784,0.7962697274031564,0.8833094213295074,0.9588713534194165,0.3639406982305117,0.8015303682448589,0.7790530846484935,0.8483978957436633,0.4648493543758967,0.4538498326159732,0.7986609277857485,0.9813486370157819,0.33907221425155426,0.2458153993304639,0.2864658058345289,0.3065518890483023,0.321377331420373,0.5447154471544715,0.09277857484457197,0.7551410808225729,0.59636537541846,0.9990435198469632,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.4218077474892396,0.846963175514108,0.9005260640841702,ForwardHead
20,0.676982388132393,0.6341463414634146,0.9588713534194165,0.9320899091343855,0.9583931133428981,0.6145384983261597,0.4949784791965567,0.6355810616929699,0.7996174079387852,0.7991391678622669,0.6695361071257772,0.6747967479674797,0.7202295552367288,0.6781444285031085,0.8235294117647058,0.973218555714969,0.8885700621712099,0.8952654232424677,0.2864658058345289,0.3065518890483023,0.7623146819703491,0.9545671927307509,0.9186991869918699,0.45911047345767575,0.7125777140124342,0.8139646102343376,0.9650884744141559,0.9464371114299378,0.8067910090865614,0.9086561453849833,0.9612625538020086,0.9665231946437112,0.5781922525107605,0.4921090387374462,0.6408417025346724,0.7230989956958394,LeftArmFallForward
21,0.276803819550127,0.9870875179340028,0.537063605930177,0.18890483022477284,0.74701099952176,0.9660449545671927,0.8904830224772836,0.7441415590626494,0.43424198947871834,0.5384983261597321,0.6872309899569584,0.994261119081779,0.787661406025825,0.8287900526064084,0.5236728837876614,0.9019607843137255,0.3519846963175514,0.5714968914395027,0.9827833572453372,0.7929220468675275,0.7747489239598279,0.7666188426590148,0.5662362505978001,0.830703012912482,0.5820181731229077,0.8412242945958871,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.6513629842180775,0.6489717838354854,0.5781922525107605,0.5609756097560976,0.21807747489239598,0.32281205164992827,ExcessiveForwardLean
22,0.789607684254176,0.45576279292204686,0.7651841224294595,0.7972262075561932,0.32233381157340985,0.5217599234815877,0.25251076040172166,0.6355810616929699,0.3118125298900048,0.7001434720229556,0.7077953132472501,0.2797704447632712,0.21042563366810138,0.17886178861788618,0.47106647537063606,0.8010521281683405,0.6628407460545194,0.5805834528933524,0.2926829268292683,0.30703012912482064,0.321377331420373,0.5447154471544715,0.0942132950741272,0.6446676231468197,0.2845528455284553,0.3782879005260641,0.549976087996174,0.6881874701099953,0.65662362505978,0.6422764227642277,0.5528455284552846,0.8005738880918221,0.7910090865614539,0.36059301769488283,0.7340985174557628,0.7757054041128647,LeftArmFallForward
23,0.543709985808753,0.926829268292683,0.3467240554758489,0.8498326159732186,0.8761358201817312,0.9560019129603061,0.8029650884744142,0.9201339072214252,0.12960306073648972,0.17886178861788618,0.2415112386417982,0.7785748445719751,0.40411286465805835,0.5609756097560976,0.47106647537063606,0.5585844093735055,0.8541367766618843,0.9249163079866093,0.7742706838833094,0.5848876135820181,0.5332376853180296,0.5447154471544715,0.37350549976088,0.45911047345767575,0.41415590626494503,0.3782879005260641,0.8684839789574367,0.8952654232424677,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.7144906743185079,0.44093735054997607,0.5667144906743186,LeftArmFallForward
24,0.632451463672535,0.5131516021042564,0.45576279292204686,0.8766140602582496,0.9531324725011956,0.5667144906743186,0.7728359636537542,0.6355810616929699,0.5480631276901005,0.7910090865614539,0.8407460545193687,0.6590148254423721,0.5270205643232903,0.533715925394548,0.9253945480631277,0.21233859397417504,0.6504065040650406,0.5222381635581061,0.7211860353897657,0.3065518890483023,0.321377331420373,0.5447154471544715,0.8450502152080345,0.47919655667144906,0.2845528455284553,0.531324725011956,0.7905308464849354,0.6709708273553324,0.65662362505978,0.8311812529890005,0.896700143472023,0.8613103778096605,0.5781922525107605,0.9641319942611191,0.3118125298900048,0.4213295074127212,RightShoulderElevation
25,0.707395497365735,0.09230033476805356,0.9115255858440937,0.35581061692969873,0.16307986609277858,0.5217599234815877,0.763271162123386,0.6355810616929699,0.37302725968436157,0.16307986609277858,0.19416547106647536,0.37733142037302725,0.531324725011956,0.5026303204208513,0.8225729316116691,0.1649928263988522,0.33907221425155426,0.2879005260640842,0.779531324725012,0.6236250597800096,0.5471066475370636,0.5447154471544715,0.6097560975609756,0.5399330463892874,0.4414155906264945,0.5667144906743186,0.7446197991391679,0.6709708273553324,0.65662362505978,0.7785748445719751,0.7996174079387852,0.8756575801052128,0.8928742228598756,0.8383548541367767,0.880439980870397,0.8311812529890005,RightArmFallForward
26,0.830091240733471,0.39741750358680056,0.3467240554758489,0.18890483022477284,0.1401243424198948,0.5217599234815877,0.7221425155428025,0.689143950263032,0.3400286944045911,0.7527498804399809,0.7709230033476805,0.9904351984696318,0.32089909134385464,0.3629842180774749,0.6035389765662362,0.39646102343376377,0.33907221425155426,0.2649450023912004,0.45767575322812054,0.3065518890483023,0.321377331420373,0.6016260162601627,0.09277857484457197,0.9555236728837877,0.2845528455284553,0.8072692491630798,0.7613582018173123,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6609277857484457,0.5781922525107605,0.834050693448111,0.9617407938785271,0.9751315160210425,RightArmFallForward
27,0.0908551946077279,0.09230033476805356,0.7852702056432329,0.18890483022477284,0.446676231468197,0.5217599234815877,0.19703491152558583,0.6355810616929699,0.7364897178383548,0.9784791965566715,0.8627450980392157,0.35772357723577236,0.844571975131516,0.9000478240076518,0.47106647537063606,0.1649928263988522,0.33907221425155426,0.4232424677187948,0.7307508369201339,0.9354375896700143,0.9713055954088953,0.5447154471544715,0.7197513151602104,0.59636537541846,0.8799617407938786,0.3782879005260641,0.763271162123386,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.7159253945480631,0.5877570540411287,0.20038259206121473,0.29555236728837875,RightKneeMovesOutward
28,0.468058386409811,0.406025824964132,0.3467240554758489,0.18890483022477284,0.6848397895743663,0.5217599234815877,0.36107125777140125,0.6355810616929699,0.9220468675274988,0.9096126255380201,0.9617407938785271,0.32568149210903874,0.967479674796748,0.9287422285987565,0.47106647537063606,0.4839789574366332,0.33907221425155426,0.44093735054997607,0.3161166905786705,0.9325681492109039,0.8895265423242468,0.5447154471544715,0.9120038259206121,0.45911047345767575,0.7049258727881397,0.3782879005260641,0.839789574366332,0.6709708273553324,0.973218555714969,0.6422764227642277,0.5528455284552846,0.7541846006695361,0.7752271640363463,0.9588713534194165,0.48493543758967,0.6499282639885222,RightKneeMovesOutward
29,0.721837022347838,0.09230033476805356,0.3467240554758489,0.6341463414634146,0.5853658536585366,0.5217599234815877,0.1563845050215208,0.6355810616929699,0.9464371114299378,0.6982305117168819,0.7972262075561932,0.2797704447632712,0.21042563366810138,0.17886178861788618,0.8842659014825442,0.30416068866571017,0.7173601147776184,0.5906264945002391,0.2864658058345289,0.3065518890483023,0.321377331420373,0.5447154471544715,0.5571496891439502,0.8230511716881874,0.7082735533237685,0.3782879005260641,0.4414155906264945,0.7144906743185079,0.65662362505978,0.839789574366332,0.7728359636537542,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.14873266379722622,0.15112386417981827,LeftArmFallForward
30,0.677098574418552,0.3912003825920612,0.9196556671449068,0.9368723098995696,0.7771401243424199,0.5217599234815877,0.1563845050215208,0.6355810616929699,0.09516977522716404,0.8689622190339551,0.8522238163558106,0.35246293639406984,0.2515542802486848,0.19846963175514107,0.47106647537063606,0.8976566236250598,0.33907221425155426,0.2458153993304639,0.2864658058345289,0.3696795791487327,0.321377331420373,0.5447154471544715,0.09277857484457197,0.45911047345767575,0.2845528455284553,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.9301769488283118,0.9416547106647537,RightArmFallForward
31,0.694986446483307,0.4835007173601148,0.3467240554758489,0.4887613582018173,0.5384983261597321,0.5217599234815877,0.9153515064562411,0.8330942132950742,0.9325681492109039,0.6967957914873266,0.29411764705882354,0.8751793400286944,0.986131037780966,0.9029172644667623,0.899091343854615,0.41893830703012913,0.9024390243902439,0.5810616929698709,0.2864658058345289,0.8115734098517455,0.6939263510282162,0.9163079866092778,0.994261119081779,0.8091822094691535,0.7986609277857485,0.8297465327594452,0.4433285509325681,0.9421329507412721,0.9913916786226685,0.9626972740315638,0.9693926351028216,0.983739837398374,0.8847441415590627,0.8316594930655189,0.9550454328072693,0.967479674796748,LeftArmFallForward
32,0.923583232597979,0.3935915829746533,0.3467240554758489,0.18890483022477284,0.2663797226207556,0.5217599234815877,0.1563845050215208,0.6355810616929699,0.15494978479196556,0.16307986609277858,0.2257293161166906,0.2797704447632712,0.21042563366810138,0.17886178861788618,0.569583931133429,0.3118125298900048,0.33907221425155426,0.2458153993304639,0.2864658058345289,0.3065518890483023,0.321377331420373,0.5447154471544715,0.5877570540411287,0.9000478240076518,0.33094213295074126,0.7718794835007173,0.4414155906264945,0.7097082735533238,0.65662362505978,0.6422764227642277,0.7546628407460545,0.8904830224772836,0.6575801052128168,0.549976087996174,0.14873266379722622,0.15112386417981827,RightArmFallForward
33,0.637621900999093,0.321377331420373,0.9603060736489718,0.7718794835007173,0.5031085604973696,0.5217599234815877,0.1563845050215208,0.6355810616929699,0.10138689622190339,0.8254423720707795,0.8775705404112865,0.7627929220468675,0.21042563366810138,0.2783357245337159,0.47106647537063606,0.975609756097561,0.7427068388330942,0.7144906743185079,0.7240554758488761,0.47250119560019127,0.5241511238641798,0.5447154471544715,0.09277857484457197,0.45911047345767575,0.43950263032042086,0.3782879005260641,0.9134385461501674,0.8923959827833573,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6590148254423721,0.5781922525107605,0.3089430894308943,0.9488283118125299,0.9483500717360115,RightArmFallForward
34,0.725439858057075,0.09230033476805356,0.3467240554758489,0.6781444285031085,0.7757054041128647,0.5217599234815877,0.7527498804399809,0.6355810616929699,0.9794356767097083,0.6527977044476327,0.632233381157341,0.47728359636537543,0.41893830703012913,0.38546150167384025,0.47106647537063606,0.2850310856049737,0.4983261597321856,0.3472022955523673,0.5059780009564802,0.3065518890483023,0.321377331420373,0.8455284552845529,0.9469153515064562,0.7800095648015304,0.8871353419416547,0.5260640841702535,0.697274031563845,0.6709708273553324,0.6901004304160688,0.912960306073649,0.6025824964131994,0.8775705404112865,0.866571018651363,0.3089430894308943,0.6920133907221425,0.5614538498326159,LeftArmFallForward
35,0.788110726336708,0.24294595887135342,0.6226685796269728,0.5538020086083214,0.38402678144428504,0.7929220468675275,0.8689622190339551,0.6355810616929699,0.3452893352462936,0.389765662362506,0.19416547106647536,0.8536585365853658,0.5538020086083214,0.30416068866571017,0.8106169296987088,0.2539454806312769,0.8660927785748446,0.8981348637015782,0.5031085604973696,0.3065518890483023,0.321377331420373,0.8794835007173601,0.8560497369679579,0.9765662362505978,0.2845528455284553,0.8407460545193687,0.4414155906264945,0.711142993782879,0.8876135820181731,0.8952654232424677,0.8345289335246293,0.9359158297465328,0.5781922525107605,0.7895743663318986,0.6006695361071258,0.6441893830703013,LeftArmFallForward
36,0.79250949821385,0.6293639406982305,0.5083692013390723,0.7149689143950263,0.8043998087039694,0.6217120994739359,0.1563845050215208,0.8895265423242468,0.3151602104256337,0.5045432807269249,0.19416547106647536,0.6877092300334768,0.852702056432329,0.9086561453849833,0.7144906743185079,0.2620755619320899,0.664753706360593,0.6413199426111909,0.7709230033476805,0.9249163079866093,0.8622668579626973,0.7943567670970827,0.7852702056432329,0.9335246293639407,0.2845528455284553,0.8053562888570062,0.6370157819225251,0.8589191774270684,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.8378766140602583,0.3089430894308943,0.40793878527020566,0.4878048780487805,LeftKneeMovesInward
37,0.865018692960727,0.5002391200382592,0.5413677666188427,0.8048780487804879,0.28407460545193686,0.5217599234815877,0.1563845050215208,0.6355810616929699,0.15016738402678145,0.8330942132950742,0.7116212338593975,0.2797704447632712,0.22094691535150646,0.17886178861788618,0.47106647537063606,0.1874701099952176,0.33907221425155426,0.2458153993304639,0.2864658058345289,0.3065518890483023,0.321377331420373,0.5447154471544715,0.09277857484457197,0.45911047345767575,0.3601147776183644,0.3782879005260641,0.4414155906264945,0.7747489239598279,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3314203730272597,0.9660449545671927,0.9794356767097083,RightArmFallForward
38,0.75097403652933,0.6594930655188905,0.3467240554758489,0.3668101386896222,0.1401243424198948,0.8149210903873745,0.501195600191296,0.6355810616929699,0.6064084170253468,0.41893830703012913,0.5428024868483979,0.6508847441415591,0.21042563366810138,0.2687709230033477,0.6508847441415591,0.757532281205165,0.39406982305117166,0.45576279292204686,0.8182687709230033,0.3065518890483023,0.321377331420373,0.5447154471544715,0.9105691056910569,0.45911047345767575,0.9646102343376375,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.9033955045432808,0.7910090865614539,0.664753706360593,0.6197991391678622,0.6068866571018652,0.14873266379722622,0.15112386417981827,ExcessiveForwardLean
